,sparse_ratio,Run,Extinguished,On Fire,Step
290,0.20833333333333331,290,256,0.998888888888621,126
291,0.20833333333333331,291,236,0.9983838383835708,143
292,0.20833333333333331,292,233,0.9998989898987215,132
293,0.20833333333333331,293,256,0.9995959595956914,131
294,0.20833333333333331,294,252,0.9992929292926612,124
295,0.20833333333333331,295,169,0.9992929292926612,127
296,0.20833333333333331,296,242,0.9968686868684201,123
297,0.20833333333333331,297,211,0.9998989898987215,132
298,0.20833333333333331,298,175,0.9994949494946813,136
299,0.20833333333333331,299,193,0.9991919191916512,127
300,0.25,300,239,0.9993939393936713,139
301,0.25,301,249,0.9993939393936713,128
302,0.25,302,262,0.9991919191916512,126
303,0.25,303,218,0.9992929292926612,132
304,0.25,304,334,0.9997979797977115,124
305,0.25,305,279,0.9991919191916512,136
306,0.25,306,313,0.9993939393936713,132
307,0.25,307,209,0.9985858585855909,129
308,0.25,308,167,0.9997979797977115,132
309,0.25,309,218,0.9993939393936713,137
310,0.25,310,158,0.9995959595956914,129
311,0.25,311,229,0.9996969696967014,130
312,0.25,312,276,0.9989898989896311,130
313,0.25,313,178,0.9994949494946813,129
314,0.25,314,317,0.9977777777775105,132
315,0.25,315,193,0.9996969696967014,130
316,0.25,316,192,0.9992929292926612,118
317,0.25,317,332,0.9991919191916512,124
318,0.25,318,254,0.9994949494946813,118
319,0.25,319,242,0.9977777777775105,132
320,0.25,320,204,0.9994949494946813,125
321,0.25,321,183,0.9995959595956914,125
322,0.25,322,179,0.9995959595956914,123
323,0.25,323,223,0.9994949494946813,131
324,0.25,324,206,0.9989898989896311,128
325,0.25,325,198,0.9997979797977115,132
326,0.25,326,243,0.9989898989896311,129
327,0.25,327,230,0.9993939393936713,131
328,0.25,328,258,0.9996969696967014,131
329,0.25,329,280,0.9994949494946813,137
330,0.25,330,202,0.9993939393936713,132
331,0.25,331,210,0.9995959595956914,120
332,0.25,332,164,0.9993939393936713,131
333,0.25,333,178,0.9996969696967014,133
334,0.25,334,259,0.9998989898987215,130
335,0.25,335,170,0.9996969696967014,129
336,0.25,336,199,0.9992929292926612,131
337,0.25,337,196,0.9989898989896311,128
338,0.25,338,211,0.9993939393936713,129
339,0.25,339,265,0.9992929292926612,132
340,0.25,340,254,0.9992929292926612,136
341,0.25,341,199,0.9996969696967014,127
342,0.25,342,234,0.9995959595956914,130
343,0.25,343,247,0.9994949494946813,131
344,0.25,344,214,0.9995959595956914,129
345,0.25,345,217,0.9989898989896311,134
346,0.25,346,279,0.9993939393936713,133
347,0.25,347,250,0.9982828282825608,131
348,0.25,348,250,0.9985858585855909,136
349,0.25,349,251,0.998888888888621,131
350,0.29166666666666663,350,261,0.9992929292926612,132
351,0.29166666666666663,351,212,0.9983838383835708,138
352,0.29166666666666663,352,289,0.9993939393936713,132
353,0.29166666666666663,353,192,0.9990909090906411,136
354,0.29166666666666663,354,272,0.9998989898987215,131
355,0.29166666666666663,355,251,0.9995959595956914,122
356,0.29166666666666663,356,212,0.9996969696967014,132
357,0.29166666666666663,357,204,0.9992929292926612,126
358,0.29166666666666663,358,273,0.9991919191916512,132
359,0.29166666666666663,359,281,0.998686868686601,140
360,0.29166666666666663,360,272,0.9993939393936713,131
361,0.29166666666666663,361,225,0.9994949494946813,135
362,0.29166666666666663,362,200,0.9993939393936713,129
363,0.29166666666666663,363,223,0.9989898989896311,132
364,0.29166666666666663,364,209,0.9995959595956914,134
365,0.29166666666666663,365,173,0.9996969696967014,126
366,0.29166666666666663,366,218,0.9997979797977115,141
367,0.29166666666666663,367,268,0.9991919191916512,141
368,0.29166666666666663,368,196,0.9989898989896311,133
369,0.29166666666666663,369,300,0.9989898989896311,128
370,0.29166666666666663,370,225,0.998888888888621,130
371,0.29166666666666663,371,232,0.9994949494946813,129
372,0.29166666666666663,372,178,0.9993939393936713,138
373,0.29166666666666663,373,220,0.998888888888621,127
374,0.29166666666666663,374,218,0.9993939393936713,139
375,0.29166666666666663,375,254,0.9994949494946813,129
376,0.29166666666666663,376,151,0.9994949494946813,140
377,0.29166666666666663,377,224,0.9989898989896311,136
378,0.29166666666666663,378,253,0.9993939393936713,127
379,0.29166666666666663,379,264,0.9995959595956914,131
380,0.29166666666666663,380,161,0.9992929292926612,130
381,0.29166666666666663,381,204,0.9993939393936713,126
382,0.29166666666666663,382,238,0.9993939393936713,125
383,0.29166666666666663,383,155,0.9991919191916512,125
384,0.29166666666666663,384,197,0.998888888888621,132
385,0.29166666666666663,385,326,0.9991919191916512,131
386,0.29166666666666663,386,241,0.9990909090906411,129
387,0.29166666666666663,387,182,0.9993939393936713,130
388,0.29166666666666663,388,186,0.9994949494946813,135
389,0.29166666666666663,389,212,0.9996969696967014,137
390,0.29166666666666663,390,224,0.9995959595956914,141
391,0.29166666666666663,391,232,0.9995959595956914,136
392,0.29166666666666663,392,211,0.9997979797977115,127
393,0.29166666666666663,393,228,0.9993939393936713,134
394,0.29166666666666663,394,215,0.9994949494946813,133
395,0.29166666666666663,395,306,0.9995959595956914,134
396,0.29166666666666663,396,280,0.9991919191916512,132
397,0.29166666666666663,397,241,0.9984848484845809,134
398,0.29166666666666663,398,194,0.9994949494946813,132
399,0.29166666666666663,399,271,0.9995959595956914,130
400,0.3333333333333333,400,213,0.9990909090906411,133
401,0.3333333333333333,401,216,0.9992929292926612,135
402,0.3333333333333333,402,220,0.9993939393936713,131
403,0.3333333333333333,403,207,0.9993939393936713,141
404,0.3333333333333333,404,152,0.9982828282825608,131
405,0.3333333333333333,405,241,0.9994949494946813,134
406,0.3333333333333333,406,222,0.998787878787611,131
407,0.3333333333333333,407,303,0.9992929292926612,131
408,0.3333333333333333,408,209,0.9996969696967014,136
409,0.3333333333333333,409,249,0.9997979797977115,135
410,0.3333333333333333,410,211,0.9996969696967014,134
411,0.3333333333333333,411,191,0.9992929292926612,135
412,0.3333333333333333,412,177,0.998787878787611,133
413,0.3333333333333333,413,177,0.9997979797977115,125
414,0.3333333333333333,414,215,0.9991919191916512,131
415,0.3333333333333333,415,208,0.998686868686601,136
416,0.3333333333333333,416,200,0.9993939393936713,134
417,0.3333333333333333,417,233,0.9992929292926612,127
418,0.3333333333333333,418,277,0.9997979797977115,139
419,0.3333333333333333,419,233,0.9993939393936713,130
420,0.3333333333333333,420,292,0.9985858585855909,136
421,0.3333333333333333,421,234,0.9996969696967014,132
422,0.3333333333333333,422,226,0.9998989898987215,131
423,0.3333333333333333,423,276,0.998787878787611,135
424,0.3333333333333333,424,215,0.9992929292926612,132
425,0.3333333333333333,425,206,0.9993939393936713,129
426,0.3333333333333333,426,189,0.9993939393936713,140
427,0.3333333333333333,427,228,0.9993939393936713,133
428,0.3333333333333333,428,184,0.998787878787611,127
429,0.3333333333333333,429,233,0.9992929292926612,132
430,0.3333333333333333,430,215,0.9991919191916512,131
431,0.3333333333333333,431,309,0.9995959595956914,130
432,0.3333333333333333,432,172,0.9997979797977115,133
433,0.3333333333333333,433,247,0.9989898989896311,135
434,0.3333333333333333,434,221,0.9996969696967014,128
435,0.3333333333333333,435,238,0.9995959595956914,129
436,0.3333333333333333,436,297,0.9992929292926612,130
437,0.3333333333333333,437,220,0.9996969696967014,132
438,0.3333333333333333,438,153,0.9997979797977115,135
439,0.3333333333333333,439,247,0.998787878787611,130
440,0.3333333333333333,440,234,0.9996969696967014,128
441,0.3333333333333333,441,190,0.9978787878785206,130
442,0.3333333333333333,442,218,0.9997979797977115,133
443,0.3333333333333333,443,237,0.9994949494946813,134
444,0.3333333333333333,444,176,0.9991919191916512,133
445,0.3333333333333333,445,261,0.9997979797977115,126
446,0.3333333333333333,446,222,0.9979797979795306,136
447,0.3333333333333333,447,245,0.9993939393936713,135
448,0.3333333333333333,448,261,0.9991919191916512,131
449,0.3333333333333333,449,216,0.9984848484845809,126
450,0.375,450,219,0.9992929292926612,131
451,0.375,451,286,0.9994949494946813,132
452,0.375,452,227,0.9996969696967014,136
453,0.375,453,199,0.998888888888621,138
454,0.375,454,221,0.9995959595956914,137
455,0.375,455,208,0.9992929292926612,137
456,0.375,456,191,0.9995959595956914,131
457,0.375,457,276,0.9996969696967014,142
458,0.375,458,196,0.9984848484845809,133
459,0.375,459,205,0.998888888888621,135
460,0.375,460,190,0.9990909090906411,137
461,0.375,461,236,0.9995959595956914,135
462,0.375,462,227,0.9991919191916512,129
463,0.375,463,232,0.9994949494946813,132
464,0.375,464,176,0.9990909090906411,135
465,0.375,465,215,0.9985858585855909,135
466,0.375,466,306,0.9983838383835708,130
467,0.375,467,218,0.9994949494946813,140
468,0.375,468,234,0.9993939393936713,131
469,0.375,469,242,0.998686868686601,132
470,0.375,470,134,0.9997979797977115,142
471,0.375,471,203,0.9990909090906411,136
472,0.375,472,220,0.9991919191916512,143
473,0.375,473,197,0.9993939393936713,138
474,0.375,474,212,0.9992929292926612,132
475,0.375,475,230,0.9995959595956914,133
476,0.375,476,179,0.9996969696967014,139
477,0.375,477,275,0.9993939393936713,125
478,0.375,478,211,0.9997979797977115,139
479,0.375,479,212,0.9993939393936713,140
480,0.375,480,193,0.9991919191916512,131
481,0.375,481,265,0.9997979797977115,131
482,0.375,482,189,0.9993939393936713,138
483,0.375,483,246,0.9992929292926612,130
484,0.375,484,173,0.9991919191916512,133
485,0.375,485,262,0.9994949494946813,143
486,0.375,486,223,0.9996969696967014,145
487,0.375,487,242,0.9991919191916512,136
488,0.375,488,236,0.9996969696967014,133
489,0.375,489,220,0.9996969696967014,135
490,0.375,490,199,0.9998989898987215,133
491,0.375,491,210,0.9993939393936713,136
492,0.375,492,211,0.998787878787611,135
493,0.375,493,228,0.9992929292926612,135
494,0.375,494,224,0.9993939393936713,133
495,0.375,495,220,0.9996969696967014,135
496,0.375,496,166,0.9995959595956914,144
497,0.375,497,217,0.9990909090906411,140
498,0.375,498,220,0.9990909090906411,142
499,0.375,499,243,0.9993939393936713,136
500,0.41666666666666663,500,251,0.998686868686601,124
501,0.41666666666666663,501,259,0.9990909090906411,135
502,0.41666666666666663,502,196,0.9995959595956914,133
503,0.41666666666666663,503,243,0.9992929292926612,128
504,0.41666666666666663,504,210,0.9994949494946813,135
505,0.41666666666666663,505,189,0.9985858585855909,138
506,0.41666666666666663,506,167,0.9994949494946813,133
507,0.41666666666666663,507,235,0.9997979797977115,132
508,0.41666666666666663,508,236,0.9992929292926612,142
509,0.41666666666666663,509,263,0.9995959595956914,134
510,0.41666666666666663,510,240,0.9981818181815507,130
511,0.41666666666666663,511,215,0.9981818181815507,133
512,0.41666666666666663,512,178,0.9994949494946813,134
513,0.41666666666666663,513,282,0.9984848484845809,137
514,0.41666666666666663,514,221,0.9994949494946813,134
515,0.41666666666666663,515,273,0.9991919191916512,138
516,0.41666666666666663,516,211,0.998888888888621,136
517,0.41666666666666663,517,166,0.9994949494946813,134
518,0.41666666666666663,518,233,0.9990909090906411,142
519,0.41666666666666663,519,272,0.9995959595956914,137
520,0.41666666666666663,520,214,0.9984848484845809,154
521,0.41666666666666663,521,242,0.9989898989896311,140
522,0.41666666666666663,522,236,0.9994949494946813,141
523,0.41666666666666663,523,188,0.9997979797977115,133
524,0.41666666666666663,524,192,0.9967676767674101,131
525,0.41666666666666663,525,264,0.9995959595956914,138
526,0.41666666666666663,526,256,0.9994949494946813,135
527,0.41666666666666663,527,166,0.9989898989896311,139
528,0.41666666666666663,528,215,0.9991919191916512,137
529,0.41666666666666663,529,229,0.998787878787611,136
530,0.41666666666666663,530,188,0.9984848484845809,134
531,0.41666666666666663,531,235,0.9994949494946813,135
532,0.41666666666666663,532,270,0.9994949494946813,139
533,0.41666666666666663,533,237,0.9989898989896311,140
534,0.41666666666666663,534,215,0.9992929292926612,133
535,0.41666666666666663,535,231,0.9994949494946813,137
536,0.41666666666666663,536,199,0.9993939393936713,136
537,0.41666666666666663,537,229,0.9992929292926612,133
538,0.41666666666666663,538,199,0.9983838383835708,137
539,0.41666666666666663,539,266,0.9998989898987215,135
540,0.41666666666666663,540,229,0.9990909090906411,132
541,0.41666666666666663,541,213,0.9991919191916512,136
542,0.41666666666666663,542,319,0.9984848484845809,136
543,0.41666666666666663,543,292,0.9995959595956914,136
544,0.41666666666666663,544,232,0.9992929292926612,134
545,0.41666666666666663,545,222,0.9992929292926612,138
546,0.41666666666666663,546,254,0.9990909090906411,143
547,0.41666666666666663,547,197,0.998888888888621,149
548,0.41666666666666663,548,262,0.9992929292926612,125
549,0.41666666666666663,549,273,0.9991919191916512,135
550,0.4583333333333333,550,199,0.9996969696967014,155
551,0.4583333333333333,551,219,0.9983838383835708,138
552,0.4583333333333333,552,246,0.9990909090906411,148
553,0.4583333333333333,553,249,0.9992929292926612,137
554,0.4583333333333333,554,208,0.9983838383835708,137
555,0.4583333333333333,555,199,0.9993939393936713,144
556,0.4583333333333333,556,289,0.9974747474744804,140
557,0.4583333333333333,557,225,0.9981818181815507,142
558,0.4583333333333333,558,317,0.9989898989896311,143
559,0.4583333333333333,559,255,0.9991919191916512,137
560,0.4583333333333333,560,250,0.9985858585855909,140
561,0.4583333333333333,561,223,0.9989898989896311,139
562,0.4583333333333333,562,244,0.9989898989896311,136
563,0.4583333333333333,563,237,0.9982828282825608,137
564,0.4583333333333333,564,214,0.998888888888621,141
565,0.4583333333333333,565,249,0.9993939393936713,136
566,0.4583333333333333,566,174,0.9992929292926612,137
567,0.4583333333333333,567,260,0.9989898989896311,132
568,0.4583333333333333,568,234,0.9991919191916512,146
569,0.4583333333333333,569,213,0.9992929292926612,141
570,0.4583333333333333,570,309,0.9993939393936713,141
571,0.4583333333333333,571,218,0.9992929292926612,136
572,0.4583333333333333,572,252,0.998888888888621,152
573,0.4583333333333333,573,200,0.9993939393936713,132
574,0.4583333333333333,574,218,0.9992929292926612,138
