,truck_max_speed,Run,Extinguished,On Fire,Step
132,3,132,1588,0.32111111111111307,59
133,3,133,1316,0.20797979797979924,53
134,3,134,1638,0.30747474747474934,76
135,3,135,1212,0.2696969696969713,65
136,3,136,1415,0.27212121212121376,60
137,3,137,1267,0.20878787878788005,59
138,3,138,1243,0.2053535353535366,53
139,3,139,1359,0.23797979797979943,54
140,3,140,1312,0.25888888888889044,62
141,3,141,1178,0.21969696969697103,56
142,3,142,1020,0.16767676767676867,51
143,3,143,1414,0.2627272727272743,61
144,3,144,1862,0.35626262626262845,77
145,3,145,948,0.15888888888888983,48
146,3,146,1502,0.29434343434343613,67
147,3,147,1248,0.20484848484848608,55
148,3,148,1814,0.38212121212121447,76
149,3,149,1286,0.23292929292929435,57
150,4,150,294,0.04282828282828304,21
151,4,151,269,0.046060606060606295,20
152,4,152,426,0.05686868686868717,23
153,4,153,417,0.06171717171717205,26
154,4,154,472,0.07020202020202058,27
155,4,155,420,0.06111111111111144,27
156,4,156,404,0.055151515151515444,26
157,4,157,530,0.07252525252525292,31
158,4,158,500,0.07242424242424282,25
159,4,159,577,0.08151515151515197,28
160,4,160,320,0.04939393939393965,23
161,4,161,348,0.05131313131313158,22
162,4,162,359,0.05535353535353565,24
163,4,163,301,0.04171717171717192,22
164,4,164,487,0.07282828282828323,27
165,4,165,259,0.04353535353535375,20
166,4,166,389,0.05545454545454575,24
167,4,167,346,0.048585858585858836,22
168,4,168,587,0.077575757575758,29
169,4,169,476,0.06434343434343469,28
170,4,170,269,0.04141414141414162,19
171,4,171,711,0.095454545454546,33
172,4,172,564,0.07262626262626302,29
173,4,173,559,0.07454545454545496,28
174,4,174,523,0.0713131313131317,25
175,4,175,833,0.1076767676767683,36
176,4,176,422,0.06323232323232357,24
177,4,177,388,0.06232323232323266,25
178,4,178,340,0.04959595959595985,22
179,4,179,436,0.06272727272727306,25
180,4,180,367,0.055252525252525546,22
181,4,181,587,0.09303030303030356,29
182,4,182,1021,0.1445454545454554,44
183,4,183,379,0.052727272727273004,24
184,4,184,593,0.08090909090909136,28
185,4,185,413,0.06252525252525286,25
186,4,186,461,0.0584848484848488,25
187,4,187,583,0.08070707070707116,31
188,4,188,1304,0.21414141414141544,54
189,4,189,584,0.07848484848484892,29
190,4,190,884,0.12393939393939467,41
191,4,191,520,0.06888888888888926,28
192,4,192,240,0.039292929292929483,20
193,4,193,285,0.04090909090909111,21
194,4,194,1452,0.2360606060606075,56
195,4,195,930,0.12989898989899065,38
196,4,196,349,0.052222222222222496,24
197,4,197,412,0.05959595959595992,25
198,4,198,320,0.04707070707070731,23
199,4,199,273,0.038787878787878975,20
200,5,200,212,0.030202020202020334,16
201,5,201,311,0.04101010101010121,18
202,5,202,237,0.030404040404040537,18
203,5,203,222,0.03252525252525267,16
204,5,204,264,0.035757575757575925,17
205,5,205,235,0.030808080808080944,17
206,5,206,349,0.044949494949495176,20
207,5,207,129,0.020101010101010168,13
208,5,208,291,0.03545454545454562,17
209,5,209,275,0.0340404040404042,18
210,5,210,186,0.026464646464646573,14
211,5,211,150,0.02141414141414149,14
212,5,212,216,0.029090909090909216,15
213,5,213,259,0.03353535353535369,17
214,5,214,235,0.03171717171717186,16
215,5,215,198,0.029191919191919317,16
216,5,216,155,0.022424242424242506,14
217,5,217,191,0.027272727272727386,16
218,5,218,238,0.03232323232323247,16
219,5,219,409,0.050909090909091174,21
220,5,220,187,0.027878787878787996,16
221,5,221,293,0.03898989898989918,20
222,5,222,234,0.03484848484848501,17
223,5,223,243,0.03232323232323247,17
224,5,224,410,0.04808080808080833,21
225,5,225,263,0.03535353535353552,18
226,5,226,250,0.035757575757575925,17
227,5,227,153,0.02323232323232332,14
228,5,228,223,0.03161616161616176,16
229,5,229,343,0.044343434343434567,21
230,5,230,228,0.031010101010101147,17
231,5,231,205,0.031010101010101147,16
232,5,232,299,0.03959595959595979,18
233,5,233,262,0.033939393939394095,17
234,5,234,224,0.03131313131313145,17
235,5,235,188,0.025959595959596064,15
236,5,236,172,0.025252525252525353,15
237,5,237,235,0.030202020202020334,17
238,5,238,249,0.033232323232323384,17
239,5,239,283,0.03656565656565674,18
240,5,240,218,0.029494949494949622,16
241,5,241,247,0.032727272727272876,18
242,5,242,122,0.01909090909090915,13
243,5,243,205,0.02929292929292942,15
244,5,244,195,0.027979797979798098,16
245,5,245,146,0.021212121212121286,14
246,5,246,271,0.035656565656565824,17
247,5,247,185,0.026565656565656674,16
248,5,248,177,0.028585858585858707,14
249,5,249,145,0.02262626262626271,14
250,6,250,115,0.015555555555555593,11
251,6,251,120,0.016767676767676813,11
252,6,252,140,0.017676767676767728,13
253,6,253,130,0.018080808080808135,12
254,6,254,127,0.017373737373737423,12
255,6,255,121,0.015454545454545492,12
256,6,256,112,0.013434343434343458,11
257,6,257,141,0.018181818181818236,12
258,6,258,132,0.017474747474747525,12
259,6,259,132,0.01777777777777783,12
260,6,260,107,0.014848484848484882,11
261,6,261,141,0.017979797979798033,12
262,6,262,108,0.013939393939393967,10
263,6,263,128,0.016868686868686915,11
264,6,264,114,0.015656565656565695,11
265,6,265,128,0.016767676767676813,11
266,6,266,151,0.019393939393939456,13
267,6,267,80,0.011010101010101019,10
268,6,268,159,0.02020202020202027,13
269,6,269,135,0.016969696969697017,12
270,6,270,154,0.02141414141414149,13
271,6,271,120,0.015151515151515187,12
272,6,272,151,0.020000000000000066,12
273,6,273,124,0.018282828282828338,11
274,6,274,145,0.019797979797979863,12
275,6,275,103,0.013636363636363662,11
276,6,276,103,0.013939393939393967,10
277,6,277,151,0.020606060606060676,12
278,6,278,98,0.01353535353535356,10
279,6,279,116,0.015151515151515187,11
280,6,280,103,0.013636363636363662,11
281,6,281,105,0.014545454545454577,11
282,6,282,140,0.018282828282828338,12
283,6,283,84,0.011414141414141425,10
284,6,284,120,0.015050505050505085,11
285,6,285,95,0.013333333333333357,10
286,6,286,138,0.01717171717171722,11
287,6,287,163,0.021919191919191998,13
288,6,288,148,0.018686868686868745,12
289,6,289,143,0.019393939393939456,12
290,6,290,120,0.015656565656565695,11
291,6,291,127,0.017575757575757626,11
292,6,292,114,0.015959595959596,11
293,6,293,157,0.020404040404040473,13
294,6,294,116,0.015050505050505085,11
295,6,295,129,0.017979797979798033,11
296,6,296,108,0.014040404040404068,11
297,6,297,143,0.019292929292929355,12
298,6,298,107,0.015050505050505085,11
299,6,299,114,0.014242424242424272,11
300,7,300,110,0.013636363636363662,10
301,7,301,85,0.011414141414141425,9
302,7,302,64,0.007575757575757564,9
303,7,303,125,0.0160606060606061,11
304,7,304,99,0.01111111111111112,9
305,7,305,85,0.010303030303030307,9
306,7,306,113,0.014242424242424272,10
307,7,307,126,0.015454545454545492,10
308,7,308,128,0.015959595959596,11
309,7,309,76,0.010000000000000002,9
310,7,310,180,0.023131313131313218,12
311,7,311,98,0.012424242424242442,10
312,7,312,128,0.015656565656565695,11
313,7,313,93,0.012020202020202035,9
314,7,314,72,0.009090909090909087,9
315,7,315,86,0.010404040404040409,9
316,7,316,74,0.00868686868686868,9
317,7,317,120,0.016161616161616203,10
318,7,318,106,0.012626262626262645,10
319,7,319,123,0.01535353535353539,10
320,7,320,85,0.010202020202020205,9
321,7,321,119,0.014545454545454577,10
322,7,322,113,0.013939393939393967,10
323,7,323,104,0.012424242424242442,10
324,7,324,128,0.015757575757575797,10
325,7,325,90,0.011818181818181832,9
326,7,326,115,0.01414141414141417,10
327,7,327,94,0.011515151515151527,9
328,7,328,101,0.012525252525252543,9
329,7,329,86,0.010808080808080815,9
330,7,330,118,0.014848484848484882,10
331,7,331,87,0.010808080808080815,9
332,7,332,80,0.009595959595959595,9
333,7,333,91,0.011313131313131324,9
334,7,334,88,0.010707070707070714,9
335,7,335,86,0.009797979797979799,9
336,7,336,104,0.012828282828282848,10
337,7,337,92,0.01171717171717173,9
338,7,338,99,0.011414141414141425,9
339,7,339,100,0.01292929292929295,10
340,7,340,84,0.01111111111111112,9
341,7,341,98,0.012525252525252543,10
342,7,342,134,0.0160606060606061,11
343,7,343,91,0.010909090909090917,9
344,7,344,113,0.013939393939393967,10
345,7,345,111,0.013636363636363662,10
346,7,346,66,0.008585858585858579,9
347,7,347,94,0.01111111111111112,9
348,7,348,92,0.010909090909090917,9
349,7,349,115,0.014545454545454577,10
350,8,350,73,0.007979797979797969,8
351,8,351,77,0.008585858585858579,8
352,8,352,67,0.007878787878787867,8
353,8,353,85,0.009696969696969697,8
354,8,354,72,0.007979797979797969,8
355,8,355,87,0.0098989898989899,8
356,8,356,79,0.00868686868686868,8
357,8,357,67,0.007676767676767665,8
358,8,358,92,0.010303030303030307,8
359,8,359,94,0.010404040404040409,8
360,8,360,84,0.0098989898989899,8
361,8,361,80,0.009191919191919189,8
362,8,362,70,0.007575757575757564,8
363,8,363,68,0.007474747474747463,8
364,8,364,80,0.00868686868686868,8
365,8,365,70,0.007777777777777765,8
366,8,366,72,0.008282828282828274,8
367,8,367,58,0.006666666666666657,7
368,8,368,66,0.00707070707070706,7
369,8,369,74,0.008383838383838375,8
370,8,370,78,0.009090909090909087,8
371,8,371,59,0.007171717171717161,8
372,8,372,104,0.01232323232323234,9
373,8,373,85,0.009494949494949494,8
374,8,374,90,0.010606060606060612,8
375,8,375,83,0.009696969696969697,8
376,8,376,65,0.007373737373737362,8
377,8,377,89,0.010101010101010104,8
378,8,378,63,0.007575757575757564,8
379,8,379,70,0.007979797979797969,8
380,8,380,108,0.012727272727272747,9
381,8,381,85,0.0098989898989899,8
382,8,382,82,0.009090909090909087,8
383,8,383,90,0.010303030303030307,8
384,8,384,86,0.009595959595959595,8
385,8,385,90,0.010202020202020205,9
386,8,386,77,0.008484848484848477,8
387,8,387,99,0.011010101010101019,9
388,8,388,91,0.010808080808080815,8
389,8,389,73,0.008484848484848477,8
390,8,390,63,0.00707070707070706,7
391,8,391,75,0.008484848484848477,8
392,8,392,96,0.010909090909090917,8
393,8,393,78,0.008484848484848477,8
394,8,394,79,0.00868686868686868,8
395,8,395,58,0.0062626262626262535,7
396,8,396,79,0.008484848484848477,8
397,8,397,74,0.00808080808080807,8
398,8,398,90,0.010606060606060612,8
399,8,399,54,0.0057575757575757495,7
400,9,400,86,0.009494949494949494,8
401,9,401,61,0.006363636363636354,7
402,9,402,61,0.006464646464646455,6
403,9,403,52,0.005555555555555548,7
404,9,404,45,0.004747474747474742,6
405,9,405,59,0.006363636363636354,7
406,9,406,41,0.00454545454545454,7
407,9,407,70,0.007878787878787867,7
408,9,408,49,0.005252525252525246,6
409,9,409,55,0.00585858585858585,7
410,9,410,67,0.007171717171717161,7
411,9,411,44,0.00454545454545454,6
412,9,412,63,0.006666666666666657,7
413,9,413,71,0.007878787878787867,7
414,9,414,62,0.00707070707070706,7
415,9,415,46,0.004747474747474742,6
416,9,416,71,0.007474747474747463,7
417,9,417,63,0.006868686868686858,7
418,9,418,69,0.007676767676767665,7
419,9,419,79,0.008585858585858579,7
420,9,420,67,0.007373737373737362,7
421,9,421,55,0.0062626262626262535,7
422,9,422,66,0.0072727272727272614,7
423,9,423,71,0.007474747474747463,7
424,9,424,67,0.007373737373737362,7
425,9,425,53,0.005656565656565649,7
426,9,426,58,0.006565656565656556,7
427,9,427,65,0.007171717171717161,7
428,9,428,43,0.004444444444444439,6
429,9,429,53,0.005959595959595951,7
430,9,430,49,0.005050505050505044,6
431,9,431,62,0.006969696969696959,7
432,9,432,49,0.005050505050505044,6
433,9,433,57,0.006060606060606052,7
434,9,434,50,0.005454545454545447,7
435,9,435,57,0.006161616161616153,7
436,9,436,63,0.006666666666666657,7
437,9,437,59,0.0067676767676767575,7
438,9,438,56,0.006363636363636354,7
439,9,439,72,0.00808080808080807,7
440,9,440,73,0.007878787878787867,7
441,9,441,68,0.007373737373737362,7
442,9,442,57,0.006060606060606052,7
443,9,443,41,0.0043434343434343384,6
444,9,444,44,0.004747474747474742,6
445,9,445,62,0.006666666666666657,7
446,9,446,49,0.005353535353535346,7
447,9,447,63,0.006565656565656556,7
448,9,448,56,0.00585858585858585,7
449,9,449,68,0.007474747474747463,7
450,10,450,53,0.005555555555555548,6
451,10,451,70,0.0072727272727272614,6
452,10,452,40,0.004040404040404036,6
453,10,453,60,0.006363636363636354,6
454,10,454,52,0.005353535353535346,6
455,10,455,77,0.007878787878787867,7
456,10,456,67,0.006868686868686858,6
457,10,457,65,0.006969696969696959,6
458,10,458,59,0.006060606060606052,6
459,10,459,63,0.006666666666666657,6
460,10,460,56,0.0057575757575757495,6
461,10,461,70,0.0072727272727272614,6
462,10,462,64,0.006565656565656556,6
463,10,463,44,0.00454545454545454,6
464,10,464,59,0.006161616161616153,6
465,10,465,66,0.00707070707070706,6
466,10,466,42,0.004242424242424238,6
467,10,467,61,0.0062626262626262535,6
468,10,468,39,0.003939393939393935,6
469,10,469,71,0.007474747474747463,7
470,10,470,67,0.00707070707070706,6
471,10,471,62,0.006464646464646455,6
472,10,472,62,0.006666666666666657,6
473,10,473,48,0.004848484848484842,6
474,10,474,62,0.006565656565656556,6
475,10,475,52,0.005353535353535346,6
476,10,476,42,0.0043434343434343384,6
477,10,477,77,0.008282828282828274,7
478,10,478,47,0.004747474747474742,6
479,10,479,51,0.005151515151515145,6
480,10,480,68,0.007373737373737362,7
481,10,481,62,0.0062626262626262535,6
482,10,482,44,0.004444444444444439,6
483,10,483,73,0.007373737373737362,6
484,10,484,53,0.005555555555555548,6
485,10,485,55,0.005555555555555548,6
486,10,486,50,0.005151515151515145,6
487,10,487,51,0.005151515151515145,6
488,10,488,59,0.0062626262626262535,6
489,10,489,62,0.006363636363636354,6
490,10,490,54,0.005656565656565649,6
491,10,491,57,0.005959595959595951,6
492,10,492,55,0.0057575757575757495,6
493,10,493,58,0.00585858585858585,6
494,10,494,83,0.008787878787878782,7
495,10,495,48,0.004848484848484842,6
496,10,496,46,0.004646464646464641,6
497,10,497,60,0.0062626262626262535,6
498,10,498,50,0.005151515151515145,6
499,10,499,54,0.005656565656565649,6
500,11,500,43,0.004444444444444439,6
501,11,501,47,0.004949494949494943,6
502,11,502,36,0.003636363636363633,5
503,11,503,61,0.006363636363636354,6
504,11,504,38,0.0038383838383838345,6
505,11,505,64,0.006565656565656556,6
506,11,506,50,0.005151515151515145,6
507,11,507,51,0.005252525252525246,6
508,11,508,44,0.00454545454545454,6
509,11,509,31,0.003131313131313129,5
510,11,510,50,0.005050505050505044,6
511,11,511,59,0.006060606060606052,6
512,11,512,55,0.0057575757575757495,6
513,11,513,45,0.00454545454545454,6
514,11,514,38,0.0038383838383838345,5
515,11,515,63,0.006565656565656556,6
516,11,516,50,0.005454545454545447,6
517,11,517,38,0.003939393939393935,6
518,11,518,56,0.005656565656565649,6
519,11,519,56,0.005656565656565649,6
520,11,520,46,0.004848484848484842,6
521,11,521,44,0.00454545454545454,6
522,11,522,51,0.005252525252525246,6
523,11,523,43,0.0043434343434343384,6
524,11,524,56,0.005959595959595951,6
525,11,525,46,0.004848484848484842,6
526,11,526,66,0.00707070707070706,6
527,11,527,44,0.004444444444444439,5
528,11,528,41,0.004141414141414137,5
529,11,529,33,0.0034343434343434313,6
530,11,530,51,0.005252525252525246,6
531,11,531,58,0.00585858585858585,6
532,11,532,49,0.005252525252525246,6
533,11,533,56,0.005959595959595951,6
534,11,534,43,0.004444444444444439,6
535,11,535,37,0.0037373737373737337,6
536,11,536,51,0.005353535353535346,6
537,11,537,46,0.004646464646464641,6
538,11,538,62,0.006464646464646455,6
539,11,539,54,0.0057575757575757495,6
540,11,540,44,0.004444444444444439,6
541,11,541,51,0.005252525252525246,6
542,11,542,48,0.004949494949494943,6
543,11,543,53,0.005454545454545447,6
544,11,544,46,0.004646464646464641,6
545,11,545,46,0.004848484848484842,6
546,11,546,49,0.005151515151515145,6
547,11,547,34,0.0034343434343434313,5
548,11,548,49,0.005050505050505044,6
549,11,549,52,0.005454545454545447,6
550,12,550,43,0.0043434343434343384,5
551,12,551,43,0.0043434343434343384,5
552,12,552,32,0.0032323232323232297,5
553,12,553,42,0.004242424242424238,5
554,12,554,25,0.002525252525252524,5
555,12,555,35,0.003535353535353532,5
556,12,556,25,0.002525252525252524,5
557,12,557,44,0.004444444444444439,5
558,12,558,22,0.002222222222222222,5
559,12,559,25,0.002525252525252524,5
560,12,560,38,0.0038383838383838345,5
561,12,561,43,0.0043434343434343384,5
562,12,562,37,0.0037373737373737337,5
563,12,563,46,0.004646464646464641,5
564,12,564,22,0.002222222222222222,5
565,12,565,22,0.002222222222222222,5
566,12,566,31,0.003131313131313129,5
567,12,567,36,0.003636363636363633,5
568,12,568,22,0.002222222222222222,5
569,12,569,27,0.0027272727272727258,5
570,12,570,41,0.004141414141414137,5
571,12,571,30,0.003030303030303028,5
572,12,572,19,0.0019191919191919192,5
573,12,573,36,0.003636363636363633,5
574,12,574,49,0.004949494949494943,5
575,12,575,43,0.0043434343434343384,5
576,12,576,31,0.003131313131313129,5
577,12,577,49,0.004949494949494943,5
578,12,578,29,0.0029292929292929273,5
579,12,579,33,0.0033333333333333305,5
580,12,580,35,0.003535353535353532,5
581,12,581,39,0.003939393939393935,5
582,12,582,49,0.004949494949494943,5
583,12,583,30,0.003030303030303028,5
584,12,584,41,0.004141414141414137,5
585,12,585,42,0.004242424242424238,5
586,12,586,35,0.003535353535353532,5
587,12,587,48,0.004848484848484842,5
588,12,588,37,0.0037373737373737337,5
589,12,589,46,0.004646464646464641,5
590,12,590,29,0.0029292929292929273,5
591,12,591,53,0.005353535353535346,5
592,12,592,36,0.003636363636363633,5
593,12,593,43,0.0043434343434343384,5
594,12,594,44,0.004444444444444439,5
595,12,595,39,0.003939393939393935,5
596,12,596,26,0.002626262626262625,5
597,12,597,38,0.0038383838383838345,5
598,12,598,29,0.0029292929292929273,5
599,12,599,44,0.004444444444444439,5
600,13,600,34,0.0034343434343434313,5
601,13,601,32,0.0032323232323232297,5
602,13,602,43,0.0043434343434343384,5
603,13,603,34,0.0034343434343434313,5
604,13,604,40,0.004040404040404036,5
605,13,605,29,0.0029292929292929273,5
606,13,606,39,0.003939393939393935,5
607,13,607,32,0.0032323232323232297,5
608,13,608,32,0.0032323232323232297,5
609,13,609,43,0.0043434343434343384,5
610,13,610,30,0.003030303030303028,5
611,13,611,39,0.003939393939393935,5
612,13,612,24,0.0024242424242424234,5
613,13,613,34,0.0034343434343434313,5
614,13,614,45,0.00454545454545454,5
615,13,615,32,0.0032323232323232297,5
616,13,616,47,0.004747474747474742,5
617,13,617,28,0.0028282828282828265,5
618,13,618,35,0.003535353535353532,5
619,13,619,40,0.004040404040404036,5
620,13,620,43,0.0043434343434343384,5
621,13,621,30,0.003030303030303028,5
622,13,622,36,0.003636363636363633,5
623,13,623,53,0.005353535353535346,5
624,13,624,41,0.004141414141414137,5
625,13,625,44,0.004444444444444439,5
626,13,626,28,0.0028282828282828265,5
627,13,627,34,0.0034343434343434313,5
628,13,628,33,0.0033333333333333305,5
629,13,629,36,0.003636363636363633,5
630,13,630,40,0.004040404040404036,5
631,13,631,44,0.004444444444444439,5
632,13,632,54,0.005454545454545447,5
633,13,633,31,0.003131313131313129,5
634,13,634,39,0.003939393939393935,5
635,13,635,49,0.004949494949494943,5
636,13,636,40,0.004040404040404036,5
637,13,637,35,0.003535353535353532,5
638,13,638,24,0.0024242424242424234,5
639,13,639,41,0.004141414141414137,5
640,13,640,27,0.0027272727272727258,5
641,13,641,37,0.0037373737373737337,5
642,13,642,44,0.004444444444444439,5
643,13,643,36,0.003636363636363633,5
644,13,644,30,0.003030303030303028,5
645,13,645,38,0.0038383838383838345,5
646,13,646,30,0.003030303030303028,5
647,13,647,42,0.004242424242424238,5
648,13,648,26,0.002626262626262625,5
649,13,649,33,0.0033333333333333305,5
650,14,650,30,0.003030303030303028,5
651,14,651,43,0.0043434343434343384,5
652,14,652,25,0.002525252525252524,5
653,14,653,40,0.004040404040404036,5
654,14,654,44,0.004444444444444439,5
655,14,655,38,0.0038383838383838345,5
656,14,656,30,0.003030303030303028,5
657,14,657,30,0.003030303030303028,5
658,14,658,40,0.004040404040404036,5
659,14,659,28,0.0028282828282828265,5
660,14,660,37,0.0037373737373737337,5
661,14,661,45,0.00454545454545454,5
662,14,662,42,0.004242424242424238,5
663,14,663,41,0.004141414141414137,5
664,14,664,18,0.0018181818181818182,5
665,14,665,38,0.0038383838383838345,5
666,14,666,37,0.0037373737373737337,5
667,14,667,37,0.0037373737373737337,5
668,14,668,19,0.0019191919191919192,5
669,14,669,45,0.00454545454545454,5
670,14,670,40,0.004040404040404036,5
671,14,671,32,0.0032323232323232297,5
672,14,672,26,0.002626262626262625,5
673,14,673,27,0.0027272727272727258,5
674,14,674,25,0.002525252525252524,5
675,14,675,27,0.0027272727272727258,5
676,14,676,23,0.0023232323232323226,5
677,14,677,46,0.004646464646464641,5
678,14,678,53,0.005353535353535346,5
679,14,679,32,0.0032323232323232297,5
680,14,680,45,0.00454545454545454,5
681,14,681,39,0.003939393939393935,5
682,14,682,28,0.0028282828282828265,5
683,14,683,28,0.0028282828282828265,5
684,14,684,40,0.004040404040404036,5
685,14,685,40,0.004040404040404036,5
686,14,686,26,0.002626262626262625,5
687,14,687,29,0.0029292929292929273,5
688,14,688,45,0.00454545454545454,5
689,14,689,35,0.003535353535353532,5
690,14,690,33,0.0033333333333333305,5
691,14,691,35,0.003535353535353532,5
692,14,692,34,0.0034343434343434313,5
693,14,693,45,0.00454545454545454,5
694,14,694,37,0.0037373737373737337,5
695,14,695,37,0.0037373737373737337,5
696,14,696,44,0.004444444444444439,5
697,14,697,50,0.005050505050505044,5
698,14,698,51,0.005151515151515145,5
699,14,699,37,0.0037373737373737337,5
700,15,700,44,0.004444444444444439,5
701,15,701,22,0.002222222222222222,5
702,15,702,35,0.003535353535353532,5
703,15,703,37,0.0037373737373737337,5
704,15,704,36,0.003636363636363633,5
705,15,705,39,0.003939393939393935,5
706,15,706,37,0.0037373737373737337,5
707,15,707,30,0.003030303030303028,5
708,15,708,39,0.003939393939393935,5
709,15,709,27,0.0027272727272727258,5
710,15,710,36,0.003636363636363633,5
711,15,711,19,0.0019191919191919192,5
712,15,712,12,0.0012121212121212121,5
713,15,713,24,0.0024242424242424234,5
714,15,714,23,0.0023232323232323226,5
715,15,715,27,0.0027272727272727258,5
716,15,716,22,0.002222222222222222,5
717,15,717,23,0.0023232323232323226,5
718,15,718,35,0.003535353535353532,5
719,15,719,30,0.003030303030303028,5
720,15,720,32,0.0032323232323232297,5
721,15,721,21,0.002121212121212121,5
722,15,722,23,0.0023232323232323226,5
723,15,723,20,0.00202020202020202,5
