,truck_strategy,Run,Extinguished,On Fire,Step
0,3.0,0,320,0.06757575757575794,34
1,3.0,1,539,0.11848484848484918,49
2,3.0,2,329,0.07020202020202058,33
3,3.0,3,319,0.0714141414141418,33
4,3.0,4,298,0.0711111111111115,35
5,3.0,5,406,0.08555555555555604,38
6,3.0,6,410,0.08797979797979848,40
7,3.0,7,210,0.05535353535353565,28
8,3.0,8,403,0.08484848484848533,40
9,3.0,9,709,0.1321212121212129,53
10,3.0,10,310,0.06909090909090947,31
11,3.0,11,371,0.09151515151515204,38
12,3.0,12,202,0.051010101010101276,28
13,3.0,13,659,0.11676767676767745,49
14,3.0,14,412,0.08050505050505095,37
15,3.0,15,651,0.11595959595959664,49
16,3.0,16,282,0.06797979797979835,30
17,3.0,17,459,0.09818181818181874,42
18,3.0,18,332,0.07181818181818221,36
19,3.0,19,379,0.08373737373737421,41
20,3.0,20,277,0.06363636363636398,32
21,3.0,21,432,0.09353535353535407,41
22,3.0,22,696,0.12878787878787953,53
23,3.0,23,297,0.06878787878787916,33
24,3.0,24,525,0.10646464646464708,50
25,3.0,25,402,0.08151515151515197,38
26,3.0,26,275,0.06646464646464682,33
27,3.0,27,262,0.07030303030303069,28
28,3.0,28,392,0.07858585858585902,36
29,3.0,29,225,0.05656565656565687,27
30,3.0,30,302,0.07232323232323272,30
31,3.0,31,238,0.06353535353535388,29
32,3.0,32,680,0.2796969696969714,95
33,3.0,33,474,0.09787878787878844,42
34,3.0,34,215,0.052727272727273004,28
35,3.0,35,1017,0.19636363636363754,69
36,3.0,36,443,0.09333333333333386,39
37,3.0,37,382,0.08262626262626309,37
38,3.0,38,394,0.08555555555555604,40
39,3.0,39,333,0.0712121212121216,37
40,3.0,40,439,0.08767676767676817,46
41,3.0,41,377,0.0896969696969702,37
42,3.0,42,711,0.13595959595959675,53
43,3.0,43,365,0.0770707070707075,37
44,3.0,44,408,0.08696969696969746,38
45,3.0,45,548,0.10949494949495013,48
46,3.0,46,223,0.06252525252525286,29
47,3.0,47,632,0.13727272727272807,59
48,3.0,48,428,0.08737373737373787,39
49,3.0,49,263,0.05979797979798012,29
50,3.0,50,226,0.056464646464646766,28
51,3.0,51,364,0.07454545454545496,38
52,3.0,52,437,0.08737373737373787,38
53,3.0,53,1032,0.17303030303030406,63
54,3.0,54,336,0.07808080808080851,32
55,3.0,55,251,0.06272727272727306,30
56,3.0,56,415,0.08737373737373787,41
57,3.0,57,463,0.10454545454545515,41
58,3.0,58,324,0.08060606060606106,36
59,3.0,59,232,0.056464646464646766,30
60,3.0,60,463,0.09808080808080864,42
61,3.0,61,285,0.06777777777777814,32
62,3.0,62,363,0.07646464646464689,34
63,3.0,63,471,0.1018181818181824,44
64,3.0,64,243,0.06353535353535388,30
65,3.0,65,258,0.06808080808080845,32
66,3.0,66,406,0.09646464646464702,39
67,3.0,67,389,0.08101010101010146,42
68,3.0,68,209,0.05565656565656595,27
69,3.0,69,236,0.06343434343434377,29
70,3.0,70,824,0.21636363636363767,71
71,3.0,71,228,0.05787878787878819,28
72,3.0,72,429,0.08272727272727319,41
73,3.0,73,333,0.07474747474747516,36
74,3.0,74,180,0.056969696969697274,28
75,3.0,75,734,0.13555555555555635,61
76,3.0,76,518,0.101414141414142,40
77,3.0,77,495,0.10535353535353596,38
78,3.0,78,730,0.13030303030303106,53
79,3.0,79,916,0.2118181818181831,76
80,3.0,80,400,0.08888888888888939,39
81,3.0,81,302,0.08040404040404085,33
82,3.0,82,229,0.06363636363636398,29
83,3.0,83,389,0.0895959595959601,37
84,3.0,84,198,0.05111111111111138,28
85,3.0,85,339,0.07515151515151557,36
86,3.0,86,469,0.09727272727272783,40
87,3.0,87,764,0.16808080808080908,65
88,3.0,88,629,0.1197979797979805,55
89,3.0,89,505,0.09252525252525305,45
90,3.0,90,407,0.08494949494949543,40
91,3.0,91,390,0.06777777777777814,39
92,3.0,92,520,0.10111111111111169,47
93,3.0,93,752,0.1510101010101019,64
94,3.0,94,458,0.09444444444444498,42
95,3.0,95,503,0.11040404040404105,44
96,3.0,96,366,0.08090909090909136,39
97,3.0,97,226,0.059494949494949816,27
98,3.0,98,529,0.11696969696969765,45
99,3.0,99,353,0.07949494949494994,35
