,truck_strategy,Run,Extinguished,On Fire,Step
0,2.0,0,804,0.2616161616161632,64
1,2.0,1,1154,0.2745454545454562,65
2,2.0,2,848,0.2551515151515167,61
3,2.0,3,1050,0.30787878787878975,88
4,2.0,4,918,0.2488888888888904,60
5,2.0,5,1030,0.33878787878788086,101
6,2.0,6,828,0.23727272727272872,61
7,2.0,7,865,0.25292929292929445,69
8,2.0,8,1260,0.31484848484848676,81
9,2.0,9,1038,0.26454545454545614,73
10,2.0,10,1017,0.23444444444444587,64
11,2.0,11,879,0.22909090909091048,58
12,2.0,12,987,0.31313131313131504,72
13,2.0,13,1119,0.27131313131313295,75
14,2.0,14,845,0.2572727272727288,61
15,2.0,15,1029,0.27767676767676935,67
16,2.0,16,794,0.24121212121212268,58
17,2.0,17,962,0.26505050505050665,60
18,2.0,18,1120,0.324040404040406,76
19,2.0,19,1135,0.28909090909091084,63
20,2.0,20,1175,0.2695959595959612,65
21,2.0,21,975,0.28949494949495125,61
22,2.0,22,1016,0.28898989898990074,61
23,2.0,23,990,0.2356565656565671,58
24,2.0,24,858,0.25313131313131465,59
25,2.0,25,941,0.24444444444444594,58
26,2.0,26,976,0.2555555555555571,65
27,2.0,27,1171,0.26616161616161776,81
28,2.0,28,1125,0.28222222222222393,65
29,2.0,29,914,0.21404040404040534,61
30,2.0,30,1080,0.2853535353535371,64
31,2.0,31,903,0.25323232323232475,57
32,2.0,32,1027,0.28969696969697145,63
33,2.0,33,998,0.2565656565656581,75
34,2.0,34,1248,0.29666666666666847,82
35,2.0,35,935,0.2476767676767692,59
36,2.0,36,1020,0.30737373737373924,68
37,2.0,37,1175,0.3234343434343454,69
38,2.0,38,1027,0.27777777777777946,70
39,2.0,39,982,0.2625252525252541,60
40,2.0,40,1037,0.2861616161616179,63
41,2.0,41,799,0.25434343434343587,60
42,2.0,42,893,0.25353535353535506,59
43,2.0,43,1083,0.23323232323232465,61
44,2.0,44,996,0.2303030303030317,61
45,2.0,45,1031,0.2618181818181834,65
46,2.0,46,923,0.2627272727272743,61
47,2.0,47,1271,0.3172727272727292,73
48,2.0,48,1305,0.31262626262626453,74
49,2.0,49,986,0.26020202020202177,59
50,2.0,50,933,0.2925252525252543,62
51,2.0,51,914,0.22000000000000133,57
52,2.0,52,946,0.2628282828282844,61
53,2.0,53,904,0.2628282828282844,60
54,2.0,54,832,0.2476767676767692,61
55,2.0,55,986,0.3159595959595979,64
56,2.0,56,1004,0.23292929292929435,60
57,2.0,57,985,0.25333333333333485,62
58,2.0,58,856,0.20808080808080934,61
59,2.0,59,1132,0.2562626262626278,67
60,2.0,60,885,0.25373737373737526,71
61,2.0,61,1024,0.23464646464646607,60
62,2.0,62,1074,0.23808080808080953,62
63,2.0,63,751,0.21434343434343564,56
64,2.0,64,1058,0.2617171717171733,60
65,2.0,65,1027,0.250505050505052,62
66,2.0,66,889,0.25414141414141567,59
67,2.0,67,922,0.2475757575757591,63
68,2.0,68,1002,0.23717171717171862,58
69,2.0,69,799,0.2811111111111128,62
70,2.0,70,884,0.29676767676767857,71
71,2.0,71,784,0.22575757575757713,56
72,2.0,72,938,0.24707070707070858,65
73,2.0,73,1115,0.21282828282828412,77
74,2.0,74,887,0.21585858585858717,64
75,2.0,75,1245,0.36787878787879014,94
76,2.0,76,973,0.2553535353535369,64
77,2.0,77,1050,0.2694949494949511,64
78,2.0,78,928,0.2178787878787892,65
79,2.0,79,1007,0.255454545454547,60
80,2.0,80,1012,0.24121212121212268,62
81,2.0,81,1399,0.3355555555555576,87
82,2.0,82,932,0.27212121212121376,59
83,2.0,83,1232,0.35000000000000214,74
84,2.0,84,1077,0.25252525252525404,62
85,2.0,85,1025,0.212727272727274,61
86,2.0,86,1128,0.2424242424242439,64
87,2.0,87,1139,0.25939393939394095,59
88,2.0,88,917,0.20848484848484974,66
89,2.0,89,975,0.25262626262626414,61
90,2.0,90,1140,0.24373737373737522,73
91,2.0,91,1117,0.30111111111111294,62
92,2.0,92,1024,0.27252525252525417,73
93,2.0,93,881,0.2750505050505067,63
94,2.0,94,925,0.2362626262626277,61
95,2.0,95,974,0.2565656565656581,61
96,2.0,96,1163,0.324040404040406,67
97,2.0,97,1030,0.2478787878787894,59
98,2.0,98,817,0.22838383838383977,56
99,2.0,99,1044,0.3154545454545474,74
