,truck_strategy,Run,Extinguished,On Fire,Step
0,1.0,0,12,11,4
1,1.0,1,12,11,5
2,1.0,2,12,11,5
3,1.0,3,14,13,5
4,1.0,4,9,8,4
5,1.0,5,13,12,5
6,1.0,6,14,13,5
7,1.0,7,11,10,4
8,1.0,8,10,9,4
9,1.0,9,10,9,4
10,1.0,10,12,11,4
11,1.0,11,8,7,4
12,1.0,12,18,17,5
13,1.0,13,9,8,4
14,1.0,14,12,11,5
15,1.0,15,10,9,4
16,1.0,16,10,9,4
17,1.0,17,15,14,5
18,1.0,18,13,12,5
19,1.0,19,10,9,5
