,wind_strength,Run,Extinguished,On Fire,Step
279,3.0612244897959187,279,83,83,11
280,3.0612244897959187,280,50,49,10
281,3.0612244897959187,281,60,59,10
282,3.0612244897959187,282,63,62,10
283,3.0612244897959187,283,39,38,7
284,3.0612244897959187,284,52,51,9
285,3.0612244897959187,285,38,37,9
286,3.0612244897959187,286,52,51,10
287,3.0612244897959187,287,89,88,12
288,3.0612244897959187,288,43,42,8
289,3.0612244897959187,289,40,39,8
290,3.0612244897959187,290,47,46,10
291,3.0612244897959187,291,47,46,9
292,3.0612244897959187,292,61,60,11
293,3.0612244897959187,293,37,36,9
294,3.0612244897959187,294,38,37,8
295,3.0612244897959187,295,71,70,11
296,3.0612244897959187,296,57,56,11
297,3.0612244897959187,297,24,23,7
298,3.0612244897959187,298,53,52,10
299,3.0612244897959187,299,52,51,9
300,3.673469387755102,300,20,19,5
301,3.673469387755102,301,48,47,9
302,3.673469387755102,302,34,33,8
303,3.673469387755102,303,40,39,9
304,3.673469387755102,304,20,19,6
305,3.673469387755102,305,45,44,10
306,3.673469387755102,306,27,26,7
307,3.673469387755102,307,57,56,10
308,3.673469387755102,308,52,51,10
309,3.673469387755102,309,27,26,7
310,3.673469387755102,310,37,36,8
311,3.673469387755102,311,65,64,12
312,3.673469387755102,312,23,22,6
313,3.673469387755102,313,28,27,7
314,3.673469387755102,314,28,27,7
315,3.673469387755102,315,31,30,8
316,3.673469387755102,316,29,28,7
317,3.673469387755102,317,32,31,7
318,3.673469387755102,318,41,40,9
319,3.673469387755102,319,23,22,6
320,3.673469387755102,320,89,88,13
321,3.673469387755102,321,45,44,9
322,3.673469387755102,322,31,30,7
323,3.673469387755102,323,29,28,8
324,3.673469387755102,324,30,29,7
325,3.673469387755102,325,58,57,9
326,3.673469387755102,326,20,19,5
327,3.673469387755102,327,22,21,6
328,3.673469387755102,328,24,23,6
329,3.673469387755102,329,53,52,10
330,3.673469387755102,330,31,30,7
331,3.673469387755102,331,23,22,6
332,3.673469387755102,332,44,43,8
333,3.673469387755102,333,32,31,8
334,3.673469387755102,334,40,39,9
335,3.673469387755102,335,28,27,7
336,3.673469387755102,336,40,39,9
337,3.673469387755102,337,38,37,8
338,3.673469387755102,338,28,27,7
339,3.673469387755102,339,27,26,6
340,3.673469387755102,340,39,38,9
341,3.673469387755102,341,29,28,7
342,3.673469387755102,342,40,39,9
343,3.673469387755102,343,29,28,8
344,3.673469387755102,344,47,46,9
345,3.673469387755102,345,46,45,9
346,3.673469387755102,346,27,26,8
347,3.673469387755102,347,34,33,8
348,3.673469387755102,348,39,38,9
349,3.673469387755102,349,25,24,7
350,4.285714285714286,350,21,20,6
351,4.285714285714286,351,25,24,6
352,4.285714285714286,352,21,20,6
353,4.285714285714286,353,24,23,6
354,4.285714285714286,354,30,29,7
355,4.285714285714286,355,18,17,5
356,4.285714285714286,356,36,35,8
357,4.285714285714286,357,37,36,9
358,4.285714285714286,358,29,28,8
359,4.285714285714286,359,22,21,7
360,4.285714285714286,360,25,24,7
361,4.285714285714286,361,27,26,6
362,4.285714285714286,362,24,23,7
363,4.285714285714286,363,34,33,8
364,4.285714285714286,364,48,47,9
365,4.285714285714286,365,52,51,11
366,4.285714285714286,366,21,20,6
367,4.285714285714286,367,28,27,8
368,4.285714285714286,368,33,32,8
369,4.285714285714286,369,20,19,6
370,4.285714285714286,370,28,27,7
371,4.285714285714286,371,23,22,7
372,4.285714285714286,372,25,24,7
373,4.285714285714286,373,53,52,10
374,4.285714285714286,374,40,39,9
375,4.285714285714286,375,32,31,8
376,4.285714285714286,376,21,20,6
377,4.285714285714286,377,18,17,5
378,4.285714285714286,378,34,33,8
379,4.285714285714286,379,19,18,6
380,4.285714285714286,380,31,30,7
381,4.285714285714286,381,23,22,7
382,4.285714285714286,382,28,27,7
383,4.285714285714286,383,29,28,7
384,4.285714285714286,384,28,27,6
385,4.285714285714286,385,31,30,8
386,4.285714285714286,386,29,28,7
387,4.285714285714286,387,32,31,8
388,4.285714285714286,388,22,21,6
389,4.285714285714286,389,64,63,10
390,4.285714285714286,390,21,20,7
391,4.285714285714286,391,23,22,7
392,4.285714285714286,392,32,31,8
393,4.285714285714286,393,23,22,6
394,4.285714285714286,394,34,33,9
395,4.285714285714286,395,33,32,7
396,4.285714285714286,396,29,28,7
397,4.285714285714286,397,28,27,6
398,4.285714285714286,398,31,30,8
399,4.285714285714286,399,27,26,8
400,4.8979591836734695,400,26,25,7
401,4.8979591836734695,401,40,39,9
402,4.8979591836734695,402,21,20,6
403,4.8979591836734695,403,23,22,7
404,4.8979591836734695,404,24,23,7
405,4.8979591836734695,405,18,17,6
406,4.8979591836734695,406,25,24,7
407,4.8979591836734695,407,26,25,7
408,4.8979591836734695,408,19,18,6
409,4.8979591836734695,409,24,23,7
410,4.8979591836734695,410,24,23,6
411,4.8979591836734695,411,24,23,7
412,4.8979591836734695,412,22,21,7
413,4.8979591836734695,413,30,29,7
414,4.8979591836734695,414,19,18,5
415,4.8979591836734695,415,26,25,7
416,4.8979591836734695,416,30,29,7
417,4.8979591836734695,417,23,22,6
418,4.8979591836734695,418,26,25,6
419,4.8979591836734695,419,19,18,6
420,4.8979591836734695,420,11,10,5
421,4.8979591836734695,421,26,25,6
422,4.8979591836734695,422,21,20,6
423,4.8979591836734695,423,28,27,7
424,4.8979591836734695,424,25,24,7
425,4.8979591836734695,425,34,33,8
426,4.8979591836734695,426,31,30,8
427,4.8979591836734695,427,31,30,9
428,4.8979591836734695,428,21,20,6
429,4.8979591836734695,429,21,20,6
430,4.8979591836734695,430,23,22,7
431,4.8979591836734695,431,27,26,7
432,4.8979591836734695,432,24,23,7
433,4.8979591836734695,433,23,22,6
434,4.8979591836734695,434,24,23,7
435,4.8979591836734695,435,21,20,6
436,4.8979591836734695,436,20,19,6
437,4.8979591836734695,437,18,17,5
438,4.8979591836734695,438,36,35,9
439,4.8979591836734695,439,24,23,7
440,4.8979591836734695,440,22,21,6
441,4.8979591836734695,441,22,21,7
442,4.8979591836734695,442,24,23,6
443,4.8979591836734695,443,35,34,8
444,4.8979591836734695,444,27,26,6
445,4.8979591836734695,445,19,18,6
446,4.8979591836734695,446,22,21,7
447,4.8979591836734695,447,39,38,10
448,4.8979591836734695,448,21,20,7
449,4.8979591836734695,449,34,33,8
450,5.510204081632653,450,21,20,6
451,5.510204081632653,451,19,18,6
452,5.510204081632653,452,37,36,10
453,5.510204081632653,453,25,24,7
454,5.510204081632653,454,26,25,7
455,5.510204081632653,455,36,35,8
456,5.510204081632653,456,20,19,6
457,5.510204081632653,457,17,16,6
458,5.510204081632653,458,20,19,6
459,5.510204081632653,459,23,22,7
460,5.510204081632653,460,21,20,7
461,5.510204081632653,461,21,20,6
462,5.510204081632653,462,16,15,5
463,5.510204081632653,463,15,14,5
464,5.510204081632653,464,28,27,8
465,5.510204081632653,465,38,37,10
466,5.510204081632653,466,24,23,7
467,5.510204081632653,467,18,17,6
468,5.510204081632653,468,11,10,5
469,5.510204081632653,469,27,26,7
470,5.510204081632653,470,19,18,6
471,5.510204081632653,471,23,22,6
472,5.510204081632653,472,30,29,8
473,5.510204081632653,473,30,29,8
474,5.510204081632653,474,20,19,5
475,5.510204081632653,475,33,32,8
476,5.510204081632653,476,24,23,7
477,5.510204081632653,477,24,23,7
478,5.510204081632653,478,35,34,8
479,5.510204081632653,479,29,28,7
480,5.510204081632653,480,15,14,6
481,5.510204081632653,481,24,23,7
482,5.510204081632653,482,19,18,6
483,5.510204081632653,483,29,28,8
484,5.510204081632653,484,13,12,5
485,5.510204081632653,485,27,26,7
486,5.510204081632653,486,16,15,5
487,5.510204081632653,487,25,24,7
488,5.510204081632653,488,22,21,7
489,5.510204081632653,489,21,20,6
490,5.510204081632653,490,23,22,7
491,5.510204081632653,491,17,16,6
492,5.510204081632653,492,23,22,6
493,5.510204081632653,493,18,17,6
494,5.510204081632653,494,19,18,6
495,5.510204081632653,495,22,21,7
496,5.510204081632653,496,28,27,7
497,5.510204081632653,497,19,18,6
498,5.510204081632653,498,14,13,5
499,5.510204081632653,499,26,25,7
500,6.122448979591837,500,16,15,5
501,6.122448979591837,501,14,13,5
502,6.122448979591837,502,12,11,5
503,6.122448979591837,503,14,13,5
504,6.122448979591837,504,18,17,5
505,6.122448979591837,505,11,10,5
506,6.122448979591837,506,12,11,4
507,6.122448979591837,507,12,11,4
508,6.122448979591837,508,15,14,5
509,6.122448979591837,509,16,15,5
510,6.122448979591837,510,12,11,4
511,6.122448979591837,511,12,11,4
512,6.122448979591837,512,14,13,5
513,6.122448979591837,513,14,13,5
514,6.122448979591837,514,12,11,5
515,6.122448979591837,515,18,17,5
516,6.122448979591837,516,20,19,6
517,6.122448979591837,517,18,17,6
518,6.122448979591837,518,18,17,5
519,6.122448979591837,519,14,13,4
520,6.122448979591837,520,14,13,4
521,6.122448979591837,521,15,14,5
522,6.122448979591837,522,12,11,4
523,6.122448979591837,523,18,17,5
524,6.122448979591837,524,17,16,5
525,6.122448979591837,525,12,11,4
526,6.122448979591837,526,12,11,5
527,6.122448979591837,527,20,19,6
528,6.122448979591837,528,14,13,5
529,6.122448979591837,529,18,17,5
530,6.122448979591837,530,11,10,5
531,6.122448979591837,531,16,15,5
532,6.122448979591837,532,20,19,6
533,6.122448979591837,533,18,17,5
534,6.122448979591837,534,11,10,5
535,6.122448979591837,535,12,11,4
536,6.122448979591837,536,12,11,4
537,6.122448979591837,537,12,11,4
538,6.122448979591837,538,15,14,5
539,6.122448979591837,539,11,10,5
540,6.122448979591837,540,16,15,5
541,6.122448979591837,541,12,11,4
542,6.122448979591837,542,14,13,5
543,6.122448979591837,543,16,15,5
544,6.122448979591837,544,21,20,6
545,6.122448979591837,545,12,11,5
546,6.122448979591837,546,16,15,5
547,6.122448979591837,547,14,13,5
548,6.122448979591837,548,18,17,6
549,6.122448979591837,549,12,11,5
550,6.73469387755102,550,16,15,6
551,6.73469387755102,551,12,11,4
552,6.73469387755102,552,17,16,5
553,6.73469387755102,553,20,19,6
554,6.73469387755102,554,12,11,4
555,6.73469387755102,555,14,13,4
556,6.73469387755102,556,19,18,5
557,6.73469387755102,557,18,17,5
558,6.73469387755102,558,14,13,5
559,6.73469387755102,559,11,10,5
560,6.73469387755102,560,11,10,5
561,6.73469387755102,561,18,17,5
562,6.73469387755102,562,21,20,6
563,6.73469387755102,563,20,19,7
564,6.73469387755102,564,12,11,4
565,6.73469387755102,565,20,19,6
566,6.73469387755102,566,15,14,5
567,6.73469387755102,567,12,11,4
568,6.73469387755102,568,14,13,5
569,6.73469387755102,569,17,16,6
570,6.73469387755102,570,14,13,5
571,6.73469387755102,571,12,11,4
572,6.73469387755102,572,20,19,6
573,6.73469387755102,573,21,20,6
574,6.73469387755102,574,12,11,4
575,6.73469387755102,575,10,9,5
576,6.73469387755102,576,18,17,5
577,6.73469387755102,577,15,14,5
578,6.73469387755102,578,12,11,4
579,6.73469387755102,579,14,13,5
580,6.73469387755102,580,13,12,5
581,6.73469387755102,581,17,16,6
582,6.73469387755102,582,18,17,5
583,6.73469387755102,583,21,20,6
584,6.73469387755102,584,16,15,5
585,6.73469387755102,585,11,10,5
586,6.73469387755102,586,15,14,5
587,6.73469387755102,587,12,11,4
588,6.73469387755102,588,11,10,5
589,6.73469387755102,589,11,10,4
590,6.73469387755102,590,12,11,4
591,6.73469387755102,591,12,11,4
592,6.73469387755102,592,21,20,6
593,6.73469387755102,593,10,9,5
594,6.73469387755102,594,11,10,5
595,6.73469387755102,595,15,14,5
596,6.73469387755102,596,17,16,5
597,6.73469387755102,597,12,11,4
598,6.73469387755102,598,15,14,5
599,6.73469387755102,599,11,10,4
600,7.346938775510204,600,12,11,4
601,7.346938775510204,601,11,10,4
602,7.346938775510204,602,16,15,6
603,7.346938775510204,603,15,14,5
604,7.346938775510204,604,12,11,4
605,7.346938775510204,605,12,11,4
606,7.346938775510204,606,11,10,4
607,7.346938775510204,607,15,14,5
608,7.346938775510204,608,16,15,6
609,7.346938775510204,609,14,13,5
610,7.346938775510204,610,17,16,6
611,7.346938775510204,611,10,9,4
612,7.346938775510204,612,15,14,6
613,7.346938775510204,613,10,9,5
614,7.346938775510204,614,11,10,5
615,7.346938775510204,615,14,13,5
616,7.346938775510204,616,12,11,5
617,7.346938775510204,617,11,10,5
618,7.346938775510204,618,16,15,6
619,7.346938775510204,619,14,13,5
620,7.346938775510204,620,17,16,5
621,7.346938775510204,621,11,10,5
622,7.346938775510204,622,11,10,4
623,7.346938775510204,623,11,10,4
624,7.346938775510204,624,10,9,4
625,7.346938775510204,625,11,10,5
626,7.346938775510204,626,12,11,5
627,7.346938775510204,627,10,9,4
628,7.346938775510204,628,12,11,4
629,7.346938775510204,629,11,10,4
630,7.346938775510204,630,20,19,7
631,7.346938775510204,631,12,11,4
632,7.346938775510204,632,14,13,5
633,7.346938775510204,633,12,11,4
634,7.346938775510204,634,11,10,4
635,7.346938775510204,635,12,11,4
636,7.346938775510204,636,11,10,5
637,7.346938775510204,637,12,11,4
638,7.346938775510204,638,12,11,4
639,7.346938775510204,639,11,10,4
640,7.346938775510204,640,16,15,6
641,7.346938775510204,641,15,14,5
642,7.346938775510204,642,12,11,5
643,7.346938775510204,643,18,17,6
644,7.346938775510204,644,12,11,4
645,7.346938775510204,645,11,10,5
646,7.346938775510204,646,11,10,4
647,7.346938775510204,647,15,14,5
648,7.346938775510204,648,12,11,4
649,7.346938775510204,649,14,13,5
650,7.959183673469388,650,12,11,4
651,7.959183673469388,651,10,9,4
652,7.959183673469388,652,6,5,3
653,7.959183673469388,653,12,11,4
654,7.959183673469388,654,12,11,4
655,7.959183673469388,655,6,5,3
656,7.959183673469388,656,11,10,5
657,7.959183673469388,657,12,11,4
658,7.959183673469388,658,10,9,4
659,7.959183673469388,659,6,5,3
660,7.959183673469388,660,6,5,3
661,7.959183673469388,661,11,10,5
662,7.959183673469388,662,13,12,5
663,7.959183673469388,663,9,8,4
664,7.959183673469388,664,6,5,3
665,7.959183673469388,665,12,11,4
666,7.959183673469388,666,10,9,4
667,7.959183673469388,667,10,9,4
668,7.959183673469388,668,12,11,4
669,7.959183673469388,669,11,10,5
670,7.959183673469388,670,16,15,5
671,7.959183673469388,671,11,10,5
672,7.959183673469388,672,10,9,4
673,7.959183673469388,673,10,9,4
674,7.959183673469388,674,11,10,4
675,7.959183673469388,675,10,9,4
676,7.959183673469388,676,10,9,4
677,7.959183673469388,677,11,10,5
678,7.959183673469388,678,9,8,4
679,7.959183673469388,679,14,13,5
680,7.959183673469388,680,12,11,4
681,7.959183673469388,681,6,5,3
682,7.959183673469388,682,11,10,5
683,7.959183673469388,683,6,5,3
684,7.959183673469388,684,12,11,4
685,7.959183673469388,685,11,10,5
686,7.959183673469388,686,12,11,4
687,7.959183673469388,687,9,8,4
688,7.959183673469388,688,12,11,4
689,7.959183673469388,689,10,9,4
690,7.959183673469388,690,11,10,5
691,7.959183673469388,691,9,8,4
692,7.959183673469388,692,10,9,4
693,7.959183673469388,693,14,13,5
694,7.959183673469388,694,15,14,5
695,7.959183673469388,695,9,8,4
696,7.959183673469388,696,10,9,4
697,7.959183673469388,697,6,5,3
698,7.959183673469388,698,12,11,4
699,7.959183673469388,699,11,10,5
700,8.571428571428571,700,10,9,4
701,8.571428571428571,701,6,5,3
702,8.571428571428571,702,6,5,3
703,8.571428571428571,703,11,10,5
704,8.571428571428571,704,6,5,3
705,8.571428571428571,705,6,5,3
706,8.571428571428571,706,10,9,4
707,8.571428571428571,707,12,11,4
708,8.571428571428571,708,10,9,5
709,8.571428571428571,709,10,9,4
710,8.571428571428571,710,10,9,4
711,8.571428571428571,711,9,8,4
712,8.571428571428571,712,6,5,3
713,8.571428571428571,713,10,9,4
714,8.571428571428571,714,10,9,4
715,8.571428571428571,715,9,8,4
716,8.571428571428571,716,10,9,4
717,8.571428571428571,717,6,5,3
718,8.571428571428571,718,12,11,4
719,8.571428571428571,719,10,9,5
720,8.571428571428571,720,9,8,4
721,8.571428571428571,721,6,5,3
722,8.571428571428571,722,10,9,5
723,8.571428571428571,723,10,9,4
724,8.571428571428571,724,6,5,3
725,8.571428571428571,725,10,9,4
726,8.571428571428571,726,6,5,3
727,8.571428571428571,727,10,9,4
728,8.571428571428571,728,10,9,4
729,8.571428571428571,729,10,9,4
730,8.571428571428571,730,12,11,4
731,8.571428571428571,731,10,9,4
732,8.571428571428571,732,6,5,3
733,8.571428571428571,733,11,10,5
734,8.571428571428571,734,6,5,3
735,8.571428571428571,735,11,10,5
736,8.571428571428571,736,11,10,5
737,8.571428571428571,737,12,11,4
738,8.571428571428571,738,12,11,4
739,8.571428571428571,739,10,9,5
740,8.571428571428571,740,10,9,4
741,8.571428571428571,741,6,5,3
742,8.571428571428571,742,10,9,4
743,8.571428571428571,743,6,5,3
744,8.571428571428571,744,6,5,3
745,8.571428571428571,745,10,9,4
746,8.571428571428571,746,9,8,4
747,8.571428571428571,747,12,11,4
748,8.571428571428571,748,6,5,3
749,8.571428571428571,749,6,5,3
750,9.183673469387756,750,10,9,4
751,9.183673469387756,751,11,10,5
752,9.183673469387756,752,10,9,4
753,9.183673469387756,753,6,5,3
754,9.183673469387756,754,6,5,3
755,9.183673469387756,755,10,9,5
756,9.183673469387756,756,12,11,4
757,9.183673469387756,757,6,5,3
758,9.183673469387756,758,6,5,3
759,9.183673469387756,759,10,9,4
760,9.183673469387756,760,6,5,3
761,9.183673469387756,761,6,5,3
762,9.183673469387756,762,6,5,3
763,9.183673469387756,763,6,5,3
764,9.183673469387756,764,10,9,5
765,9.183673469387756,765,6,5,3
766,9.183673469387756,766,6,5,3
767,9.183673469387756,767,9,8,4
768,9.183673469387756,768,6,5,3
769,9.183673469387756,769,10,9,4
770,9.183673469387756,770,9,8,4
771,9.183673469387756,771,10,9,4
