,truck_strategy,Run,Extinguished,On Fire,Step
0,1.0,0,13,12,5
1,1.0,1,16,15,5
2,1.0,2,12,11,5
3,1.0,3,10,9,4
4,1.0,4,10,9,4
5,1.0,5,17,16,5
6,1.0,6,13,12,5
7,1.0,7,12,11,5
8,1.0,8,12,11,5
9,1.0,9,9,8,4
10,1.0,10,12,11,5
11,1.0,11,13,12,5
12,1.0,12,8,7,4
13,1.0,13,8,7,4
14,1.0,14,9,8,4
15,1.0,15,12,11,4
16,1.0,16,13,12,5
17,1.0,17,11,10,4
18,1.0,18,19,18,6
19,1.0,19,10,9,4
