,wind_strength,Run,Extinguished,On Fire,Step
0,0.0,0,184,189,16
1,0.0,1,259,264,20
2,0.0,2,214,219,19
3,0.0,3,211,216,18
4,0.0,4,220,225,18
5,7.5,5,11,10,5
6,7.5,6,11,10,4
7,7.5,7,11,10,5
8,7.5,8,11,10,5
9,7.5,9,16,15,5
10,15.0,10,9,8,4
11,15.0,11,10,9,4
12,15.0,12,7,6,4
13,15.0,13,8,7,4
14,15.0,14,12,11,4
15,22.5,15,4,3,3
16,22.5,16,2,1,2
17,22.5,17,4,3,3
18,22.5,18,2,1,2
19,22.5,19,2,1,2
20,30.0,20,3,2,3
21,30.0,21,3,2,3
22,30.0,22,3,2,3
23,30.0,23,2,1,2
24,30.0,24,3,2,3
