,truck_strategy,Run,Extinguished,On Fire,Step
0,4.0,0,174,0.9817171717169132,200
1,4.0,1,173,0.9822222222219634,199
2,4.0,2,177,0.9810101010098429,202
3,4.0,3,176,0.9821212121209534,186
4,4.0,4,145,0.9848484848482246,152
5,4.0,5,167,0.9821212121209534,177
6,4.0,6,166,0.9826262626260036,181
7,4.0,7,166,0.9829292929290337,186
8,4.0,8,139,0.9854545454542849,148
9,4.0,9,171,0.9818181818179232,183
10,4.0,10,172,0.9820202020199433,175
11,4.0,11,168,0.9828282828280237,169
12,4.0,12,174,0.9819191919189333,179
13,4.0,13,163,0.9829292929290337,186
14,4.0,14,147,0.9848484848482246,157
15,4.0,15,162,0.9832323232320639,157
16,4.0,16,159,0.983535353535094,163
17,4.0,17,165,0.9823232323229735,178
18,4.0,18,170,0.9820202020199433,178
19,4.0,19,156,0.9837373737371141,145
20,4.0,20,176,0.9811111111108529,215
21,4.0,21,165,0.9829292929290337,202
22,4.0,22,154,0.9841414141411543,165
23,4.0,23,152,0.9843434343431744,191
24,4.0,24,168,0.9822222222219634,196
25,4.0,25,175,0.9815151515148931,199
26,4.0,26,162,0.9827272727270137,182
27,4.0,27,174,0.9818181818179232,174
28,4.0,28,160,0.983434343434084,170
29,4.0,29,159,0.9828282828280237,170
30,4.0,30,166,0.9825252525249936,186
31,4.0,31,163,0.9831313131310538,170
32,4.0,32,170,0.9819191919189333,178
33,4.0,33,170,0.9822222222219634,160
34,4.0,34,163,0.9829292929290337,150
35,4.0,35,180,0.9814141414138831,212
36,4.0,36,167,0.9824242424239835,164
37,4.0,37,156,0.9840404040401443,166
38,4.0,38,135,0.9860606060603452,147
39,4.0,39,165,0.9827272727270137,181
40,4.0,40,144,0.9848484848482246,146
41,4.0,41,170,0.9823232323229735,188
42,4.0,42,176,0.981313131312873,209
43,4.0,43,159,0.983535353535094,179
44,4.0,44,148,0.9848484848482246,168
45,4.0,45,176,0.9815151515148931,208
46,4.0,46,176,0.9818181818179232,186
47,4.0,47,176,0.9819191919189333,188
48,4.0,48,156,0.9836363636361041,161
49,4.0,49,155,0.9838383838381242,144
50,4.0,50,171,0.9825252525249936,198
51,4.0,51,169,0.9823232323229735,180
52,4.0,52,170,0.9823232323229735,182
53,4.0,53,159,0.983535353535094,204
54,4.0,54,166,0.9822222222219634,180
55,4.0,55,176,0.9820202020199433,206
56,4.0,56,171,0.9820202020199433,180
57,4.0,57,169,0.9825252525249936,180
58,4.0,58,161,0.9828282828280237,164
59,4.0,59,178,0.9818181818179232,184
60,4.0,60,168,0.9823232323229735,172
61,4.0,61,178,0.981313131312873,210
62,4.0,62,157,0.9838383838381242,162
63,4.0,63,159,0.9830303030300438,190
64,4.0,64,166,0.9829292929290337,173
65,4.0,65,164,0.9830303030300438,192
66,4.0,66,163,0.9827272727270137,197
67,4.0,67,141,0.9852525252522648,149
68,4.0,68,171,0.9816161616159031,187
69,4.0,69,169,0.9822222222219634,177
70,4.0,70,176,0.981313131312873,190
71,4.0,71,171,0.9819191919189333,153
72,4.0,72,175,0.9816161616159031,183
73,4.0,73,161,0.9833333333330739,204
74,4.0,74,175,0.9818181818179232,196
75,4.0,75,151,0.9839393939391342,169
76,4.0,76,158,0.9833333333330739,176
77,4.0,77,157,0.9838383838381242,165
78,4.0,78,170,0.9824242424239835,200
79,4.0,79,177,0.9816161616159031,180
80,4.0,80,167,0.9824242424239835,192
81,4.0,81,159,0.983535353535094,142
82,4.0,82,170,0.9826262626260036,192
83,4.0,83,147,0.9846464646462045,164
84,4.0,84,181,0.9811111111108529,218
85,4.0,85,171,0.9820202020199433,188
86,4.0,86,168,0.9823232323229735,190
87,4.0,87,159,0.9828282828280237,196
88,4.0,88,175,0.9818181818179232,206
89,4.0,89,162,0.9830303030300438,179
90,4.0,90,159,0.983434343434084,167
91,4.0,91,154,0.983535353535094,152
92,4.0,92,156,0.9836363636361041,157
93,4.0,93,159,0.9831313131310538,156
94,4.0,94,172,0.9814141414138831,178
95,4.0,95,170,0.9822222222219634,165
96,4.0,96,165,0.9830303030300438,169
97,4.0,97,138,0.9858585858583251,154
98,4.0,98,162,0.9829292929290337,193
99,4.0,99,168,0.9823232323229735,172
