,truck_strategy,Run,Extinguished,On Fire,Step
0,0.0,0,253,0.9992929292926612,151
1,0.0,1,198,0.9995959595956914,141
2,0.0,2,259,0.9990909090906411,143
3,0.0,3,201,0.9995959595956914,141
4,0.0,4,260,0.9989898989896311,138
5,0.0,5,236,0.9983838383835708,137
6,0.0,6,247,0.9995959595956914,156
7,0.0,7,227,0.998686868686601,134
8,0.0,8,253,0.9993939393936713,136
9,0.0,9,191,0.9985858585855909,140
10,0.0,10,238,0.9991919191916512,146
11,0.0,11,202,0.998686868686601,148
12,0.0,12,220,0.9994949494946813,151
13,0.0,13,254,0.998686868686601,133
14,0.0,14,298,0.9991919191916512,133
15,0.0,15,208,0.9993939393936713,135
16,0.0,16,224,0.998787878787611,137
17,0.0,17,205,0.9990909090906411,145
18,0.0,18,288,0.9978787878785206,130
19,0.0,19,222,0.9996969696967014,135
20,0.0,20,199,0.9995959595956914,139
21,0.0,21,208,0.9992929292926612,130
22,0.0,22,248,0.9989898989896311,144
23,0.0,23,224,0.998686868686601,145
24,0.0,24,244,0.9989898989896311,143
25,0.0,25,198,0.9963636363633699,143
26,0.0,26,289,0.9992929292926612,137
27,0.0,27,195,0.9994949494946813,141
28,0.0,28,199,0.9990909090906411,142
29,0.0,29,222,0.9982828282825608,140
30,0.0,30,223,0.9994949494946813,134
31,0.0,31,301,0.9989898989896311,137
32,0.0,32,312,0.9995959595956914,142
33,0.0,33,222,0.9992929292926612,137
34,0.0,34,194,0.998787878787611,153
35,0.0,35,268,0.998888888888621,142
36,0.0,36,246,0.9995959595956914,137
37,0.0,37,230,0.9993939393936713,141
38,0.0,38,313,0.9993939393936713,137
39,0.0,39,202,0.9992929292926612,142
40,0.0,40,232,0.9990909090906411,150
41,0.0,41,178,0.9993939393936713,135
42,0.0,42,225,0.9992929292926612,141
43,0.0,43,273,0.9980808080805407,137
44,0.0,44,192,0.9991919191916512,143
45,0.0,45,221,0.9991919191916512,139
46,0.0,46,246,0.9982828282825608,149
47,0.0,47,252,0.998787878787611,142
48,0.0,48,295,0.9992929292926612,152
49,0.0,49,218,0.9989898989896311,146
50,0.0,50,331,0.9976767676765005,141
51,0.0,51,236,0.998787878787611,133
52,0.0,52,221,0.9976767676765005,137
53,0.0,53,186,0.9993939393936713,150
54,0.0,54,224,0.9993939393936713,146
55,0.0,55,217,0.9994949494946813,140
56,0.0,56,205,0.9990909090906411,143
57,0.0,57,234,0.9993939393936713,136
58,0.0,58,250,0.998888888888621,139
59,0.0,59,316,0.998686868686601,153
60,0.0,60,228,0.9989898989896311,135
61,0.0,61,183,0.9979797979795306,140
62,0.0,62,194,0.9994949494946813,150
63,0.0,63,182,0.9989898989896311,133
64,0.0,64,283,0.9995959595956914,142
65,0.0,65,268,0.9993939393936713,166
66,0.0,66,242,0.9991919191916512,134
67,0.0,67,271,0.9990909090906411,144
68,0.0,68,303,0.998888888888621,149
69,0.0,69,265,0.9995959595956914,133
70,0.0,70,224,0.9992929292926612,140
71,0.0,71,214,0.9994949494946813,138
72,0.0,72,210,0.9980808080805407,137
73,0.0,73,233,0.9993939393936713,138
74,0.0,74,212,0.9990909090906411,130
75,0.0,75,197,0.9993939393936713,141
76,0.0,76,300,0.9989898989896311,145
77,0.0,77,177,0.9989898989896311,142
78,0.0,78,222,0.9989898989896311,139
79,0.0,79,184,0.998787878787611,141
80,0.0,80,215,0.9993939393936713,136
81,0.0,81,229,0.9983838383835708,149
82,0.0,82,228,0.9989898989896311,132
83,0.0,83,233,0.9994949494946813,145
84,0.0,84,244,0.9990909090906411,142
85,0.0,85,196,0.9996969696967014,142
86,0.0,86,243,0.9985858585855909,134
87,0.0,87,277,0.9991919191916512,128
88,0.0,88,204,0.998787878787611,144
89,0.0,89,197,0.9995959595956914,139
90,0.0,90,273,0.9993939393936713,144
91,0.0,91,180,0.9995959595956914,139
92,0.0,92,227,0.9982828282825608,135
93,0.0,93,198,0.998686868686601,142
94,0.0,94,280,0.9984848484845809,145
95,0.0,95,208,0.9992929292926612,147
96,0.0,96,201,0.9993939393936713,139
97,0.0,97,221,0.9993939393936713,139
98,0.0,98,186,0.998888888888621,139
99,0.0,99,224,0.9969696969694302,142
100,0.0,100,276,0.9989898989896311,136
101,0.0,101,307,0.9996969696967014,135
102,0.0,102,272,0.998787878787611,150
103,0.0,103,186,0.9994949494946813,144
104,0.0,104,245,0.9995959595956914,141
105,0.0,105,234,0.9993939393936713,133
106,0.0,106,220,0.9990909090906411,142
107,0.0,107,291,0.9991919191916512,146
108,0.0,108,213,0.9996969696967014,139
109,0.0,109,278,0.998787878787611,140
110,0.0,110,269,0.9991919191916512,142
111,0.0,111,264,0.9992929292926612,132
112,0.0,112,190,0.9995959595956914,140
113,0.0,113,253,0.998888888888621,139
114,0.0,114,202,0.9984848484845809,141
115,0.0,115,227,0.9993939393936713,137
116,0.0,116,309,0.9993939393936713,145
117,0.0,117,206,0.9991919191916512,137
118,0.0,118,225,0.9989898989896311,142
119,0.0,119,180,0.998888888888621,147
120,0.0,120,225,0.9993939393936713,132
121,0.0,121,251,0.9993939393936713,136
