,truck_max_speed,Run,Extinguished,On Fire,Step
69,2,69,1159,0.5165656565656507,69
70,2,70,1093,0.42272727272727534,61
71,2,71,1039,0.39171717171717413,60
72,2,72,1045,0.4131313131313157,61
73,2,73,1071,0.3790909090909114,61
74,2,74,1019,0.40484848484848734,61
75,2,75,1095,0.3969696969696994,61
76,2,76,816,0.38191919191919427,61
77,2,77,887,0.370707070707073,65
78,2,78,970,0.4270707070707097,62
79,2,79,861,0.44050505050505323,62
80,2,80,947,0.3946464646464671,64
81,2,81,1141,0.3972727272727297,60
82,2,82,971,0.43535353535353805,62
83,2,83,1083,0.41606060606060863,61
84,2,84,1038,0.3461616161616183,61
85,2,85,958,0.40616161616161867,60
86,2,86,1078,0.4338383838383865,66
87,2,87,920,0.4141414141414167,64
88,2,88,983,0.485959595959599,65
89,2,89,1005,0.3652525252525275,60
90,2,90,1262,0.4700000000000029,65
91,2,91,1475,0.5546464646464381,106
92,2,92,850,0.44111111111111384,64
93,2,93,732,0.4444444444444472,70
94,2,94,948,0.4450505050505078,64
95,2,95,1241,0.43545454545454815,62
96,2,96,741,0.32020202020202215,61
97,2,97,1345,0.4803030303030333,80
98,2,98,1053,0.4143434343434369,62
99,2,99,1443,0.5445454545454335,112
100,3,100,1052,0.19545454545454663,61
101,3,101,1373,0.2633333333333349,58
102,3,102,848,0.13797979797979879,47
103,3,103,1291,0.2865656565656583,59
104,3,104,824,0.14121212121212204,45
105,3,105,1376,0.2510101010101025,58
106,3,106,1443,0.27080808080808244,58
107,3,107,1292,0.36919191919192146,76
108,3,108,1619,0.3218181818181838,64
109,3,109,1957,0.4753535353535383,114
110,3,110,1750,0.45282828282828563,108
111,3,111,1242,0.18656565656565768,52
112,3,112,1739,0.46101010101010387,82
113,3,113,1561,0.3108080808080827,57
114,3,114,991,0.181919191919193,50
115,3,115,1288,0.2112121212121225,51
116,3,116,1340,0.31282828282828473,61
117,3,117,1442,0.3045454545454564,60
118,3,118,875,0.13777777777777858,42
119,3,119,1426,0.2875757575757593,62
120,3,120,1661,0.3161616161616181,60
121,3,121,1171,0.1811111111111122,55
122,3,122,1238,0.274343434343436,60
123,3,123,1618,0.3662626262626285,78
124,3,124,1296,0.28949494949495125,55
125,3,125,1552,0.3244444444444464,60
126,3,126,1107,0.2426262626262641,62
127,3,127,1363,0.2809090909090926,63
128,3,128,831,0.1566666666666676,41
129,3,129,1715,0.33939393939394147,72
130,3,130,1617,0.3242424242424262,63
131,3,131,1405,0.21595959595959727,54
132,3,132,841,0.13494949494949574,40
133,3,133,1449,0.2577777777777793,72
134,3,134,1650,0.32494949494949693,69
135,3,135,1318,0.29565656565656745,61
136,3,136,1655,0.33757575757575964,62
137,3,137,1193,0.24424242424242573,58
138,3,138,1082,0.19515151515151632,52
139,3,139,993,0.15606060606060698,48
140,3,140,759,0.1265656565656573,37
141,3,141,1348,0.250505050505052,57
142,3,142,1665,0.32626262626262825,63
143,3,143,1077,0.18656565656565768,57
144,3,144,1518,0.26464646464646624,69
145,3,145,1157,0.18464646464646575,53
146,3,146,1420,0.2756565656565673,54
147,3,147,1183,0.20777777777777903,59
148,3,148,1679,0.3520202020202042,68
149,3,149,959,0.14707070707070793,45
150,4,150,400,0.055252525252525546,24
151,4,151,491,0.0712121212121216,28
152,4,152,358,0.05191919191919219,22
153,4,153,313,0.05010101010101036,22
154,4,154,659,0.07888888888888933,32
155,4,155,444,0.06636363636363672,25
156,4,156,513,0.07212121212121252,27
157,4,157,317,0.04686868686868711,22
158,4,158,460,0.06434343434343469,26
159,4,159,422,0.059393939393939714,26
160,4,160,560,0.07888888888888933,29
161,4,161,325,0.049696969696969955,22
162,4,162,461,0.06848484848484886,27
163,4,163,572,0.07606060606060648,31
164,4,164,393,0.05555555555555585,24
165,4,165,619,0.08545454545454594,31
166,4,166,1739,0.3354545454545475,66
167,4,167,389,0.05565656565656595,23
168,4,168,961,0.12868686868686943,41
169,4,169,464,0.06909090909090947,25
170,4,170,279,0.04111111111111131,21
171,4,171,1273,0.1633333333333343,51
172,4,172,298,0.04474747474747497,23
173,4,173,278,0.04222222222222243,22
174,4,174,1082,0.1325252525252533,42
175,4,175,327,0.04949494949494975,22
176,4,176,898,0.11909090909090979,45
177,4,177,401,0.058686868686869,24
178,4,178,1247,0.17383838383838487,47
179,4,179,269,0.04111111111111131,20
180,4,180,1656,0.28242424242424413,57
181,4,181,569,0.08393939393939441,28
182,4,182,346,0.050404040404040666,23
183,4,183,430,0.05686868686868717,24
184,4,184,528,0.07444444444444485,30
185,4,185,421,0.06353535353535388,27
186,4,186,570,0.07828282828282872,29
187,4,187,360,0.04777777777777802,23
188,4,188,398,0.05353535353535382,26
189,4,189,297,0.04262626262626284,21
190,4,190,473,0.06555555555555591,25
191,4,191,866,0.10656565656565718,43
192,4,192,422,0.06292929292929327,25
193,4,193,495,0.06949494949494987,28
194,4,194,353,0.04898989898989924,23
195,4,195,506,0.0710101010101014,28
196,4,196,355,0.05434343434343463,23
197,4,197,545,0.07545454545454587,27
198,4,198,397,0.057575757575757884,25
199,4,199,750,0.09373737373737427,34
200,5,200,207,0.027979797979798098,16
201,5,201,190,0.02757575757575769,15
202,5,202,197,0.027272727272727386,15
203,5,203,359,0.04323232323232345,20
204,5,204,210,0.03060606060606074,16
205,5,205,200,0.0280808080808082,16
206,5,206,358,0.04696969696969721,20
207,5,207,251,0.033333333333333486,16
208,5,208,259,0.03555555555555572,17
209,5,209,210,0.026565656565656674,16
210,5,210,254,0.033838383838383994,17
211,5,211,183,0.026666666666666776,15
212,5,212,186,0.025959595959596064,15
213,5,213,308,0.03858585858585877,19
214,5,214,193,0.02636363636363647,15
215,5,215,265,0.03363636363636379,17
216,5,216,214,0.029090909090909216,15
217,5,217,240,0.03131313131313145,17
218,5,218,268,0.0340404040404042,18
219,5,219,209,0.027171717171717284,16
220,5,220,216,0.030404040404040537,15
221,5,221,499,0.05898989898989931,26
222,5,222,182,0.024242424242424336,15
223,5,223,260,0.033838383838383994,18
224,5,224,327,0.0402020202020204,21
225,5,225,162,0.023030303030303116,14
226,5,226,223,0.03282828282828298,17
227,5,227,302,0.03969696969696989,19
228,5,228,229,0.028989898989899114,17
229,5,229,235,0.030909090909091046,16
230,5,230,297,0.039292929292929483,19
231,5,231,204,0.027373737373737488,16
232,5,232,155,0.02090909090909098,14
233,5,233,192,0.026464646464646573,15
234,5,234,173,0.02505050505050515,15
235,5,235,265,0.03646464646464664,18
236,5,236,171,0.024646464646464743,14
237,5,237,136,0.02080808080808088,14
238,5,238,348,0.04707070707070731,19
239,5,239,166,0.023737373737373828,15
240,5,240,241,0.030202020202020334,17
241,5,241,173,0.026161616161616268,14
242,5,242,419,0.05070707070707097,22
243,5,243,258,0.03353535353535369,18
244,5,244,266,0.03616161616161633,17
245,5,245,243,0.0343434343434345,18
246,5,246,187,0.024848484848484946,15
247,5,247,281,0.036262626262626434,18
248,5,248,284,0.038080808080808264,18
249,5,249,189,0.026666666666666776,15
250,6,250,181,0.022525252525252608,13
251,6,251,79,0.009595959595959595,10
252,6,252,100,0.013131313131313153,10
253,6,253,138,0.017373737373737423,12
254,6,254,101,0.013131313131313153,10
255,6,255,135,0.017373737373737423,12
256,6,256,115,0.014545454545454577,11
257,6,257,132,0.017575757575757626,12
258,6,258,143,0.018181818181818236,12
259,6,259,132,0.01666666666666671,12
260,6,260,127,0.016161616161616203,11
261,6,261,107,0.015151515151515187,10
262,6,262,121,0.015555555555555593,11
263,6,263,140,0.018888888888888948,12
264,6,264,115,0.014848484848484882,12
265,6,265,112,0.014444444444444475,11
266,6,266,157,0.019292929292929355,13
267,6,267,126,0.016363636363636407,11
268,6,268,145,0.018080808080808135,12
269,6,269,98,0.013333333333333357,10
270,6,270,115,0.015858585858585898,11
271,6,271,117,0.01535353535353539,11
272,6,272,171,0.022222222222222303,13
273,6,273,107,0.013939393939393967,10
274,6,274,124,0.01656565656565661,11
275,6,275,135,0.018080808080808135,11
276,6,276,103,0.014444444444444475,11
277,6,277,124,0.016262626262626305,11
278,6,278,120,0.015555555555555593,11
279,6,279,103,0.013737373737373763,11
280,6,280,141,0.018787878787878846,12
281,6,281,163,0.019797979797979863,12
282,6,282,110,0.01474747474747478,11
283,6,283,130,0.016363636363636407,12
284,6,284,146,0.018080808080808135,12
285,6,285,111,0.014242424242424272,10
286,6,286,109,0.013838383838383865,11
287,6,287,130,0.017474747474747525,12
288,6,288,118,0.014949494949494983,11
289,6,289,114,0.015252525252525288,11
290,6,290,113,0.015858585858585898,11
291,6,291,147,0.01959595959595966,12
292,6,292,170,0.02080808080808088,12
293,6,293,113,0.015555555555555593,11
294,6,294,115,0.014949494949494983,11
295,6,295,91,0.013232323232323255,10
296,6,296,119,0.016262626262626305,11
297,6,297,196,0.02393939393939403,14
298,6,298,104,0.01474747474747478,10
299,6,299,115,0.014646464646464678,11
300,7,300,111,0.013636363636363662,10
301,7,301,99,0.01171717171717173,10
302,7,302,110,0.014040404040404068,10
303,7,303,126,0.0160606060606061,11
304,7,304,88,0.01171717171717173,9
305,7,305,108,0.012525252525252543,9
306,7,306,97,0.012121212121212137,10
307,7,307,85,0.01050505050505051,9
308,7,308,55,0.006868686868686858,8
309,7,309,95,0.011818181818181832,9
310,7,310,142,0.01727272727272732,11
311,7,311,85,0.01050505050505051,9
312,7,312,137,0.016464646464646508,11
313,7,313,84,0.010606060606060612,9
314,7,314,101,0.012222222222222238,9
315,7,315,81,0.010000000000000002,9
316,7,316,89,0.011313131313131324,9
317,7,317,114,0.014848484848484882,10
318,7,318,100,0.012626262626262645,10
319,7,319,89,0.012020202020202035,9
320,7,320,82,0.009191919191919189,9
321,7,321,70,0.008787878787878782,9
322,7,322,80,0.009393939393939392,9
323,7,323,141,0.017575757575757626,11
324,7,324,104,0.012121212121212137,10
325,7,325,113,0.014040404040404068,10
326,7,326,121,0.01535353535353539,10
327,7,327,82,0.010000000000000002,9
328,7,328,126,0.01474747474747478,10
329,7,329,120,0.013636363636363662,10
330,7,330,110,0.014040404040404068,9
331,7,331,92,0.011212121212121222,9
332,7,332,136,0.016868686868686915,11
333,7,333,175,0.022323232323232405,12
334,7,334,114,0.01414141414141417,10
335,7,335,80,0.009696969696969697,9
336,7,336,100,0.012626262626262645,10
337,7,337,92,0.011515151515151527,9
338,7,338,87,0.010303030303030307,9
339,7,339,118,0.014343434343434373,10
340,7,340,99,0.012525252525252543,9
341,7,341,121,0.015555555555555593,10
342,7,342,103,0.012727272727272747,10
343,7,343,109,0.013232323232323255,10
344,7,344,80,0.00929292929292929,9
345,7,345,93,0.01050505050505051,9
346,7,346,73,0.008787878787878782,9
347,7,347,83,0.01111111111111112,9
348,7,348,124,0.015656565656565695,10
349,7,349,114,0.013333333333333357,10
350,8,350,82,0.009191919191919189,8
351,8,351,69,0.007979797979797969,8
352,8,352,92,0.010606060606060612,8
353,8,353,62,0.00707070707070706,7
354,8,354,92,0.010303030303030307,8
355,8,355,51,0.005454545454545447,7
356,8,356,97,0.011010101010101019,8
357,8,357,67,0.007474747474747463,8
358,8,358,106,0.012121212121212137,8
359,8,359,66,0.007777777777777765,7
360,8,360,83,0.009393939393939392,8
361,8,361,65,0.006868686868686858,7
362,8,362,69,0.007777777777777765,8
363,8,363,65,0.0072727272727272614,8
364,8,364,74,0.008585858585858579,8
365,8,365,68,0.007878787878787867,8
366,8,366,85,0.009696969696969697,8
367,8,367,86,0.009494949494949494,8
368,8,368,78,0.009090909090909087,8
369,8,369,95,0.010909090909090917,8
370,8,370,88,0.010000000000000002,8
371,8,371,84,0.009696969696969697,8
372,8,372,74,0.008484848484848477,8
373,8,373,78,0.008989898989898985,8
374,8,374,77,0.008383838383838375,8
375,8,375,81,0.008989898989898985,8
376,8,376,87,0.009696969696969697,8
377,8,377,77,0.008787878787878782,8
378,8,378,81,0.009191919191919189,8
379,8,379,73,0.007979797979797969,7
380,8,380,79,0.009191919191919189,8
381,8,381,94,0.010404040404040409,8
382,8,382,99,0.01171717171717173,9
383,8,383,104,0.011818181818181832,9
384,8,384,71,0.007979797979797969,8
385,8,385,95,0.011212121212121222,9
386,8,386,89,0.0098989898989899,8
387,8,387,77,0.008484848484848477,8
388,8,388,69,0.007878787878787867,8
389,8,389,90,0.010000000000000002,8
390,8,390,70,0.007878787878787867,8
391,8,391,82,0.008989898989898985,8
392,8,392,89,0.010404040404040409,8
393,8,393,78,0.008484848484848477,7
394,8,394,112,0.013030303030303052,9
395,8,395,74,0.008383838383838375,8
396,8,396,91,0.010404040404040409,8
397,8,397,80,0.009090909090909087,8
398,8,398,107,0.012020202020202035,9
399,8,399,77,0.008484848484848477,8
400,9,400,61,0.006363636363636354,7
401,9,401,66,0.0072727272727272614,7
402,9,402,76,0.007878787878787867,7
403,9,403,67,0.0072727272727272614,7
404,9,404,54,0.0057575757575757495,7
405,9,405,73,0.00808080808080807,7
406,9,406,58,0.006161616161616153,7
407,9,407,60,0.006565656565656556,7
408,9,408,61,0.0067676767676767575,7
409,9,409,67,0.007373737373737362,7
410,9,410,55,0.006060606060606052,7
411,9,411,59,0.0062626262626262535,7
412,9,412,63,0.0072727272727272614,7
413,9,413,53,0.005555555555555548,7
414,9,414,62,0.006969696969696959,7
415,9,415,65,0.00707070707070706,7
416,9,416,69,0.007373737373737362,7
417,9,417,64,0.006969696969696959,7
418,9,418,63,0.006565656565656556,7
419,9,419,68,0.007575757575757564,7
420,9,420,77,0.00808080808080807,7
421,9,421,70,0.007878787878787867,7
422,9,422,68,0.007474747474747463,7
423,9,423,49,0.005151515151515145,7
424,9,424,58,0.006060606060606052,7
425,9,425,73,0.007777777777777765,7
426,9,426,67,0.00707070707070706,7
427,9,427,50,0.005252525252525246,6
428,9,428,46,0.005050505050505044,7
429,9,429,55,0.005959595959595951,6
430,9,430,64,0.006969696969696959,7
431,9,431,67,0.007171717171717161,7
432,9,432,54,0.0057575757575757495,7
433,9,433,58,0.006060606060606052,7
434,9,434,55,0.0057575757575757495,7
435,9,435,79,0.008282828282828274,7
436,9,436,74,0.007777777777777765,7
437,9,437,56,0.006060606060606052,7
438,9,438,48,0.005353535353535346,6
439,9,439,61,0.006868686868686858,7
440,9,440,61,0.0067676767676767575,7
441,9,441,51,0.005353535353535346,7
442,9,442,67,0.0072727272727272614,7
443,9,443,57,0.006060606060606052,6
444,9,444,79,0.00868686868686868,7
445,9,445,65,0.006868686868686858,7
446,9,446,62,0.006969696969696959,7
447,9,447,52,0.005656565656565649,7
448,9,448,72,0.008282828282828274,7
449,9,449,58,0.006363636363636354,7
450,10,450,56,0.00585858585858585,6
451,10,451,50,0.005050505050505044,6
452,10,452,59,0.006161616161616153,6
453,10,453,48,0.004848484848484842,6
454,10,454,52,0.005252525252525246,6
455,10,455,60,0.006060606060606052,6
456,10,456,52,0.005252525252525246,6
457,10,457,56,0.0057575757575757495,6
458,10,458,50,0.005050505050505044,6
459,10,459,57,0.0057575757575757495,6
460,10,460,50,0.005050505050505044,6
461,10,461,64,0.006565656565656556,6
462,10,462,74,0.007676767676767665,6
463,10,463,56,0.005656565656565649,6
464,10,464,84,0.008989898989898985,7
465,10,465,59,0.006161616161616153,6
466,10,466,55,0.00585858585858585,6
467,10,467,58,0.006161616161616153,6
468,10,468,62,0.006464646464646455,6
469,10,469,61,0.0062626262626262535,6
470,10,470,68,0.006969696969696959,6
471,10,471,63,0.006363636363636354,6
472,10,472,67,0.00707070707070706,6
473,10,473,49,0.004949494949494943,6
474,10,474,52,0.005252525252525246,6
475,10,475,45,0.00454545454545454,6
476,10,476,63,0.006666666666666657,6
477,10,477,45,0.00454545454545454,6
478,10,478,45,0.00454545454545454,6
479,10,479,63,0.006363636363636354,6
480,10,480,59,0.006060606060606052,6
481,10,481,74,0.007777777777777765,6
482,10,482,61,0.006161616161616153,6
483,10,483,60,0.006161616161616153,6
484,10,484,71,0.0072727272727272614,6
485,10,485,50,0.005050505050505044,6
486,10,486,77,0.00808080808080807,6
487,10,487,49,0.004949494949494943,6
488,10,488,65,0.006868686868686858,6
489,10,489,62,0.006565656565656556,6
490,10,490,56,0.00585858585858585,6
491,10,491,67,0.00707070707070706,6
492,10,492,54,0.0057575757575757495,6
493,10,493,62,0.006464646464646455,6
494,10,494,60,0.006060606060606052,6
495,10,495,48,0.004848484848484842,6
496,10,496,63,0.006363636363636354,6
497,10,497,47,0.004747474747474742,6
498,10,498,48,0.004848484848484842,6
499,10,499,55,0.0057575757575757495,6
500,11,500,45,0.00454545454545454,6
501,11,501,55,0.005555555555555548,6
502,11,502,34,0.0034343434343434313,5
503,11,503,47,0.004747474747474742,6
504,11,504,55,0.00585858585858585,6
505,11,505,56,0.0057575757575757495,6
506,11,506,57,0.0057575757575757495,6
507,11,507,48,0.004949494949494943,6
508,11,508,50,0.005353535353535346,6
509,11,509,69,0.0072727272727272614,6
510,11,510,57,0.006060606060606052,6
511,11,511,46,0.004646464646464641,6
512,11,512,61,0.006363636363636354,6
513,11,513,59,0.006161616161616153,6
514,11,514,40,0.004040404040404036,6
515,11,515,46,0.004646464646464641,6
516,11,516,46,0.004646464646464641,6
517,11,517,49,0.004949494949494943,6
518,11,518,49,0.004949494949494943,6
519,11,519,41,0.004141414141414137,6
520,11,520,56,0.0057575757575757495,6
521,11,521,52,0.005454545454545447,6
522,11,522,39,0.003939393939393935,5
523,11,523,57,0.006060606060606052,6
524,11,524,48,0.004848484848484842,6
525,11,525,57,0.0057575757575757495,6
526,11,526,37,0.0037373737373737337,5
527,11,527,58,0.005959595959595951,6
528,11,528,40,0.004242424242424238,6
529,11,529,54,0.005656565656565649,6
530,11,530,52,0.005555555555555548,6
531,11,531,44,0.00454545454545454,6
532,11,532,47,0.005151515151515145,6
533,11,533,53,0.005656565656565649,6
534,11,534,55,0.005656565656565649,6
535,11,535,67,0.0072727272727272614,6
536,11,536,51,0.005151515151515145,6
537,11,537,59,0.006060606060606052,6
538,11,538,51,0.005353535353535346,6
539,11,539,59,0.006060606060606052,6
540,11,540,44,0.004444444444444439,6
541,11,541,51,0.005252525252525246,6
542,11,542,51,0.005151515151515145,6
543,11,543,52,0.005353535353535346,6
544,11,544,47,0.004848484848484842,6
545,11,545,52,0.005353535353535346,6
546,11,546,52,0.005454545454545447,6
547,11,547,47,0.004747474747474742,6
548,11,548,51,0.005353535353535346,6
549,11,549,45,0.004848484848484842,6
550,12,550,44,0.004444444444444439,5
551,12,551,37,0.0037373737373737337,5
552,12,552,42,0.004242424242424238,5
553,12,553,24,0.0024242424242424234,5
554,12,554,27,0.0027272727272727258,5
555,12,555,40,0.004040404040404036,5
556,12,556,37,0.0037373737373737337,5
557,12,557,33,0.0033333333333333305,5
558,12,558,29,0.0029292929292929273,5
559,12,559,40,0.004040404040404036,5
560,12,560,37,0.0037373737373737337,5
561,12,561,31,0.003131313131313129,5
562,12,562,39,0.003939393939393935,5
563,12,563,39,0.003939393939393935,5
564,12,564,34,0.0034343434343434313,5
565,12,565,47,0.004747474747474742,5
566,12,566,40,0.004040404040404036,5
567,12,567,28,0.0028282828282828265,5
568,12,568,34,0.0034343434343434313,5
569,12,569,47,0.004747474747474742,5
570,12,570,31,0.003131313131313129,5
571,12,571,48,0.004848484848484842,5
572,12,572,35,0.003535353535353532,5
573,12,573,46,0.004646464646464641,5
574,12,574,36,0.003636363636363633,5
575,12,575,40,0.004040404040404036,5
576,12,576,52,0.005252525252525246,5
577,12,577,31,0.003131313131313129,5
578,12,578,32,0.0032323232323232297,5
579,12,579,32,0.0032323232323232297,5
580,12,580,35,0.003535353535353532,5
581,12,581,26,0.002626262626262625,5
582,12,582,28,0.0028282828282828265,5
583,12,583,27,0.0027272727272727258,5
584,12,584,28,0.0028282828282828265,5
585,12,585,38,0.0038383838383838345,5
586,12,586,32,0.0032323232323232297,5
587,12,587,46,0.004646464646464641,5
588,12,588,43,0.0043434343434343384,5
589,12,589,29,0.0029292929292929273,5
590,12,590,36,0.003636363636363633,5
591,12,591,48,0.004848484848484842,5
592,12,592,35,0.003535353535353532,5
593,12,593,37,0.0037373737373737337,5
594,12,594,26,0.002626262626262625,5
595,12,595,47,0.004747474747474742,5
596,12,596,36,0.003636363636363633,5
597,12,597,39,0.003939393939393935,5
598,12,598,37,0.0037373737373737337,5
599,12,599,36,0.003636363636363633,5
600,13,600,29,0.0029292929292929273,5
601,13,601,24,0.0024242424242424234,5
602,13,602,28,0.0028282828282828265,5
603,13,603,27,0.0027272727272727258,5
604,13,604,42,0.004242424242424238,5
605,13,605,34,0.0034343434343434313,5
606,13,606,30,0.003030303030303028,5
607,13,607,21,0.002121212121212121,5
608,13,608,34,0.0034343434343434313,5
609,13,609,36,0.003636363636363633,5
610,13,610,27,0.0027272727272727258,5
611,13,611,37,0.0037373737373737337,5
612,13,612,29,0.0029292929292929273,5
613,13,613,38,0.0038383838383838345,5
614,13,614,24,0.0024242424242424234,5
615,13,615,40,0.004040404040404036,5
616,13,616,41,0.004141414141414137,5
617,13,617,32,0.0032323232323232297,5
618,13,618,33,0.0033333333333333305,5
619,13,619,49,0.004949494949494943,5
620,13,620,37,0.0037373737373737337,5
621,13,621,38,0.0038383838383838345,5
622,13,622,38,0.0038383838383838345,5
623,13,623,42,0.004242424242424238,5
624,13,624,34,0.0034343434343434313,5
625,13,625,32,0.0032323232323232297,5
626,13,626,32,0.0032323232323232297,5
627,13,627,44,0.004444444444444439,5
628,13,628,37,0.0037373737373737337,5
629,13,629,28,0.0028282828282828265,5
630,13,630,38,0.0038383838383838345,5
631,13,631,36,0.003636363636363633,5
632,13,632,35,0.003535353535353532,5
633,13,633,38,0.0038383838383838345,5
634,13,634,38,0.0038383838383838345,5
635,13,635,14,0.0014141414141414141,5
636,13,636,50,0.005050505050505044,5
637,13,637,46,0.004646464646464641,5
638,13,638,39,0.003939393939393935,5
639,13,639,39,0.003939393939393935,5
640,13,640,34,0.0034343434343434313,5
641,13,641,37,0.0037373737373737337,5
642,13,642,33,0.0033333333333333305,5
643,13,643,30,0.003030303030303028,5
644,13,644,29,0.0029292929292929273,5
645,13,645,41,0.004141414141414137,5
646,13,646,37,0.0037373737373737337,5
647,13,647,32,0.0032323232323232297,5
648,13,648,28,0.0028282828282828265,5
649,13,649,41,0.004141414141414137,5
650,14,650,33,0.0033333333333333305,5
651,14,651,41,0.004141414141414137,5
652,14,652,37,0.0037373737373737337,5
653,14,653,44,0.004444444444444439,5
654,14,654,40,0.004040404040404036,5
655,14,655,44,0.004444444444444439,5
656,14,656,28,0.0028282828282828265,5
657,14,657,32,0.0032323232323232297,5
658,14,658,46,0.004646464646464641,5
659,14,659,45,0.00454545454545454,5
660,14,660,38,0.0038383838383838345,5
661,14,661,28,0.0028282828282828265,5
662,14,662,33,0.0033333333333333305,5
663,14,663,47,0.004747474747474742,5
664,14,664,39,0.003939393939393935,5
665,14,665,47,0.004747474747474742,5
666,14,666,42,0.004242424242424238,5
667,14,667,39,0.003939393939393935,5
668,14,668,36,0.003636363636363633,5
669,14,669,24,0.0024242424242424234,5
670,14,670,30,0.003030303030303028,5
671,14,671,37,0.0037373737373737337,5
672,14,672,30,0.003030303030303028,5
673,14,673,41,0.004141414141414137,5
674,14,674,40,0.004040404040404036,5
675,14,675,45,0.00454545454545454,5
676,14,676,34,0.0034343434343434313,5
677,14,677,40,0.004040404040404036,5
678,14,678,34,0.0034343434343434313,5
679,14,679,45,0.00454545454545454,5
680,14,680,48,0.004848484848484842,5
681,14,681,38,0.0038383838383838345,5
682,14,682,40,0.004040404040404036,5
683,14,683,36,0.003636363636363633,5
684,14,684,36,0.003636363636363633,5
685,14,685,30,0.003030303030303028,5
686,14,686,40,0.004040404040404036,5
687,14,687,60,0.006060606060606052,5
688,14,688,39,0.003939393939393935,5
689,14,689,31,0.003131313131313129,5
690,14,690,31,0.003131313131313129,5
691,14,691,27,0.0027272727272727258,5
692,14,692,31,0.003131313131313129,5
693,14,693,35,0.003535353535353532,5
694,14,694,36,0.003636363636363633,5
695,14,695,43,0.0043434343434343384,5
696,14,696,37,0.0037373737373737337,5
697,14,697,24,0.0024242424242424234,5
698,14,698,47,0.004747474747474742,5
699,14,699,37,0.0037373737373737337,5
700,15,700,23,0.0023232323232323226,5
701,15,701,27,0.0027272727272727258,5
702,15,702,28,0.0028282828282828265,5
703,15,703,29,0.0029292929292929273,5
704,15,704,25,0.002525252525252524,5
705,15,705,26,0.002626262626262625,5
706,15,706,19,0.0019191919191919192,5
707,15,707,26,0.002626262626262625,5
708,15,708,28,0.0028282828282828265,5
709,15,709,37,0.0037373737373737337,5
710,15,710,35,0.003535353535353532,5
711,15,711,35,0.003535353535353532,5
712,15,712,20,0.00202020202020202,5
713,15,713,27,0.0027272727272727258,5
714,15,714,31,0.003131313131313129,5
715,15,715,35,0.003535353535353532,5
716,15,716,26,0.002626262626262625,5
717,15,717,28,0.0028282828282828265,5
718,15,718,26,0.002626262626262625,5
719,15,719,31,0.003131313131313129,5
720,15,720,25,0.002525252525252524,5
721,15,721,20,0.00202020202020202,5
722,15,722,33,0.0033333333333333305,5
