,truck_strategy,Run,Extinguished,On Fire,Step
0,0.0,0,166,0.9993939393936713,141
1,0.0,1,325,0.9990909090906411,147
2,0.0,2,185,0.9989898989896311,138
3,0.0,3,212,0.9992929292926612,142
4,0.0,4,229,0.9991919191916512,135
5,0.0,5,203,0.9994949494946813,146
6,0.0,6,289,0.9983838383835708,144
7,0.0,7,213,0.9993939393936713,143
8,0.0,8,305,0.9993939393936713,141
9,0.0,9,247,0.9990909090906411,139
10,0.0,10,266,0.9989898989896311,150
11,0.0,11,282,0.9993939393936713,150
12,0.0,12,162,0.9994949494946813,139
13,0.0,13,196,0.9990909090906411,152
14,0.0,14,282,0.9989898989896311,137
15,0.0,15,246,0.9990909090906411,138
16,0.0,16,215,0.9990909090906411,143
17,0.0,17,276,0.9989898989896311,137
18,0.0,18,235,0.9991919191916512,143
19,0.0,19,268,0.9997979797977115,145
20,0.0,20,193,0.9983838383835708,135
21,0.0,21,198,0.998888888888621,130
22,0.0,22,245,0.9989898989896311,129
23,0.0,23,297,0.998686868686601,132
24,0.0,24,257,0.9993939393936713,140
25,0.0,25,197,0.9994949494946813,136
26,0.0,26,211,0.9983838383835708,139
27,0.0,27,196,0.998787878787611,143
28,0.0,28,255,0.9991919191916512,148
29,0.0,29,221,0.9991919191916512,137
30,0.0,30,207,0.998787878787611,149
31,0.0,31,219,0.9990909090906411,132
32,0.0,32,227,0.998888888888621,139
33,0.0,33,171,0.9991919191916512,133
34,0.0,34,205,0.9995959595956914,132
35,0.0,35,266,0.9989898989896311,138
36,0.0,36,206,0.9996969696967014,131
37,0.0,37,347,0.998888888888621,145
38,0.0,38,192,0.998787878787611,134
39,0.0,39,246,0.9996969696967014,139
40,0.0,40,188,0.998686868686601,135
41,0.0,41,192,0.9992929292926612,150
42,0.0,42,176,0.9982828282825608,147
43,0.0,43,314,0.9982828282825608,163
44,0.0,44,210,0.9994949494946813,136
45,0.0,45,228,0.9995959595956914,143
46,0.0,46,234,0.9992929292926612,140
47,0.0,47,181,0.9990909090906411,131
48,0.0,48,234,0.9991919191916512,142
49,0.0,49,209,0.9991919191916512,135
50,0.0,50,220,0.9992929292926612,139
51,0.0,51,174,0.9989898989896311,132
52,0.0,52,315,0.9992929292926612,139
53,0.0,53,211,0.9978787878785206,148
54,0.0,54,192,0.9983838383835708,136
55,0.0,55,191,0.9989898989896311,139
56,0.0,56,305,0.9984848484845809,143
57,0.0,57,286,0.9996969696967014,143
58,0.0,58,275,0.9995959595956914,137
59,0.0,59,210,0.9995959595956914,142
60,0.0,60,187,0.9992929292926612,139
61,0.0,61,183,0.9995959595956914,146
62,0.0,62,220,0.9995959595956914,139
63,0.0,63,243,0.9990909090906411,142
64,0.0,64,237,0.9995959595956914,140
65,0.0,65,229,0.9994949494946813,147
66,0.0,66,217,0.9995959595956914,135
67,0.0,67,253,0.9994949494946813,134
68,0.0,68,216,0.9993939393936713,137
69,0.0,69,273,0.998888888888621,140
70,0.0,70,309,0.9992929292926612,137
71,0.0,71,197,0.9993939393936713,136
72,0.0,72,192,0.9995959595956914,149
73,0.0,73,165,0.9989898989896311,140
74,0.0,74,188,0.9991919191916512,138
75,0.0,75,170,0.9992929292926612,144
76,0.0,76,238,0.9995959595956914,135
77,0.0,77,280,0.9990909090906411,146
78,0.0,78,281,0.9994949494946813,144
79,0.0,79,196,0.9997979797977115,143
80,0.0,80,311,0.9991919191916512,146
81,0.0,81,236,0.9993939393936713,144
82,0.0,82,212,0.9985858585855909,142
83,0.0,83,196,0.9994949494946813,141
84,0.0,84,214,0.9994949494946813,136
85,0.0,85,273,0.9992929292926612,134
86,0.0,86,198,0.9995959595956914,135
87,0.0,87,167,0.998787878787611,144
88,0.0,88,217,0.9991919191916512,133
89,0.0,89,187,0.9994949494946813,142
90,0.0,90,246,0.9993939393936713,144
91,0.0,91,160,0.9991919191916512,141
92,0.0,92,200,0.9983838383835708,145
93,0.0,93,191,0.9993939393936713,143
94,0.0,94,273,0.9993939393936713,142
95,0.0,95,200,0.9979797979795306,138
96,0.0,96,191,0.9993939393936713,137
97,0.0,97,224,0.998888888888621,136
98,0.0,98,210,0.9993939393936713,144
99,0.0,99,248,0.9992929292926612,150
