,num_firetruck,Run,Extinguished,On Fire,Step
0,1,0,327,0.9971717171714503,166
1,1,1,379,0.983434343434084,140
2,1,2,300,0.9107070707068508,146
3,1,3,330,0.9962626262623598,165
4,1,4,349,0.9996969696967014,193
5,1,5,289,0.9863636363633753,133
6,1,6,314,0.9990909090906411,162
7,1,7,301,0.9937373737371087,164
8,1,8,278,0.9951515151512493,135
9,1,9,335,0.9914141414138776,136
10,1,10,338,0.9840404040401443,138
11,1,11,305,0.9475757575755176,151
12,1,12,343,0.9946464646461991,175
13,1,13,335,0.9967676767674101,168
14,1,14,301,0.9091919191917001,142
15,1,15,322,0.9781818181815616,138
16,1,16,337,0.9777777777775214,145
17,1,17,300,0.915656565656343,139
18,1,18,408,0.9845454545451945,169
19,1,19,344,0.994343434343169,178
20,1,20,361,0.9910101010098374,180
21,1,21,364,0.8461616161614313,143
22,1,22,304,0.8881818181816105,134
23,1,23,290,0.9933333333330685,124
24,1,24,357,0.9968686868684201,170
25,1,25,371,0.9978787878785206,159
26,1,26,266,0.8823232323230278,139
27,1,27,256,0.9952525252522594,147
28,1,28,376,0.9955555555552895,178
29,1,29,354,0.8571717171715263,148
30,1,30,336,0.8102020202018548,135
31,1,31,318,0.8597979797977875,142
32,1,32,337,0.9880808080805461,137
33,1,33,371,0.9904040404037772,149
34,1,34,313,0.8532323232321345,134
35,1,35,319,0.9884848484845863,139
36,1,36,365,0.9908080808078173,179
37,1,37,306,0.9669696969694465,134
38,1,38,341,0.9940404040401388,164
39,1,39,307,0.9984848484845809,161
40,1,40,324,0.9992929292926612,161
41,1,41,303,0.9902020202017571,141
42,1,42,299,0.9976767676765005,167
43,1,43,272,0.9011111111108964,125
44,1,44,334,0.9978787878785206,170
45,1,45,322,0.9981818181815507,142
46,1,46,322,0.9732323232320693,124
47,1,47,304,0.8570707070705162,137
48,1,48,340,0.9777777777775214,130
49,1,49,266,0.9708080808078282,135
50,2,50,534,0.9868686868684255,145
51,2,51,465,0.7670707070705651,123
52,2,52,715,0.9875757575754959,175
53,2,53,667,0.9083838383836197,156
54,2,54,571,0.9933333333330685,168
55,2,55,398,0.9886868686866064,141
56,2,56,489,0.9649494949492455,140
57,2,57,655,0.9370707070704728,161
58,2,58,548,0.9911111111108475,177
59,2,59,451,0.8604040404038478,126
60,2,60,700,0.9595959595957131,166
61,2,61,722,0.9761616161613607,162
62,2,62,672,0.8977777777775648,148
63,2,63,454,0.779999999999851,124
64,2,64,488,0.828080808080633,135
65,2,65,595,0.9288888888886591,143
66,2,66,552,0.9798989898987324,128
67,2,67,493,0.8818181818179776,134
68,2,68,624,0.9412121212118847,141
69,2,69,689,0.9662626262623761,151
70,2,70,452,0.9850505050502447,136
71,2,71,682,0.9646464646462154,155
72,2,72,614,0.9614141414138939,148
73,2,73,509,0.8220202020200302,124
74,2,74,493,0.9906060606057973,153
75,2,75,603,0.8664646464644505,143
76,2,76,490,0.8195959595957891,130
77,2,77,675,0.944040404040166,134
78,2,78,455,0.9858585858583251,140
79,2,79,472,0.7780808080806602,121
80,2,80,456,0.9951515151512493,132
81,2,81,529,0.9818181818179232,128
82,2,82,735,0.9865656565653954,142
83,2,83,461,0.7827272727271223,123
84,2,84,547,0.9727272727270191,126
85,2,85,580,0.9061616161613987,139
86,2,86,530,0.8592929292927373,137
87,2,87,474,0.9981818181815507,159
88,2,88,449,0.7895959595958054,122
89,2,89,477,0.9727272727270191,137
90,2,90,413,0.9863636363633753,135
91,2,91,570,0.9739393939391396,130
92,2,92,677,0.9535353535351103,145
93,2,93,567,0.9355555555553221,127
94,2,94,470,0.8112121212119553,124
95,2,95,558,0.9307070707068399,131
96,2,96,497,0.7964646464644886,119
97,2,97,497,0.9891919191916566,126
98,2,98,621,0.8419191919190093,152
99,2,99,444,0.7626262626261231,120
100,3,100,591,0.6777777777776843,94
101,3,101,1060,0.9137373737371521,158
102,3,102,751,0.7283838383837175,122
103,3,103,547,0.6399999999999271,116
104,3,104,1059,0.904646464646248,162
105,3,105,850,0.8957575757573639,148
106,3,106,943,0.8197979797978092,131
107,3,107,661,0.722929292929175,115
108,3,108,637,0.7859595959594438,133
109,3,109,811,0.9366666666664326,142
110,3,110,804,0.670505050504961,117
111,3,111,770,0.8688888888886916,142
112,3,112,682,0.7350505050503805,121
113,3,113,550,0.6886868686867693,118
114,3,114,498,0.6567676767675947,127
115,3,115,608,0.7859595959594438,123
116,3,116,1064,0.9879797979795361,170
117,3,117,715,0.9701010101007579,148
118,3,118,917,0.7925252525250968,121
119,3,119,850,0.9562626262623816,164
120,3,120,760,0.740505050504923,120
121,3,121,461,0.5543434343434079,80
122,3,122,901,0.7561616161614801,148
123,3,123,805,0.9026262626260471,161
124,3,124,814,0.773434343434198,117
125,3,125,861,0.7985858585856995,132
126,3,126,742,0.7404040404039129,114
127,3,127,729,0.7944444444442876,142
128,3,128,582,0.7199999999998836,120
129,3,129,562,0.7442424242422947,120
130,3,130,858,0.895858585858374,141
131,3,131,575,0.6684848484847601,100
132,3,132,626,0.7248484848483658,121
133,3,133,1020,0.9782828282825716,166
134,3,134,572,0.7084848484847384,127
135,3,135,774,0.8388888888887079,134
