,wind_strength,Run,Extinguished,On Fire,Step
0,0.0,0,1587,0.9982828282825608,66
1,0.0,1,1561,0.9911111111108475,74
2,0.0,2,1734,0.9991919191916512,65
3,0.0,3,1570,0.9994949494946813,63
4,0.0,4,1609,0.9457575757573368,66
5,0.0,5,1624,0.9759595959593406,66
6,0.0,6,1585,0.9894949494946867,63
7,0.0,7,1425,0.9879797979795361,70
8,0.0,8,1637,0.9985858585855909,66
9,0.0,9,1656,0.9992929292926612,66
10,0.0,10,1600,0.998888888888621,64
11,0.0,11,1629,0.9815151515148931,70
12,0.0,12,1657,0.9983838383835708,67
13,0.0,13,1512,0.9993939393936713,70
14,0.0,14,1643,0.9993939393936713,65
15,0.0,15,1532,0.9992929292926612,64
16,0.0,16,1600,0.97474747474722,64
17,0.0,17,1432,0.9983838383835708,71
18,0.0,18,1645,0.9985858585855909,65
19,0.0,19,1688,0.9966666666664,63
20,0.0,20,1629,0.9991919191916512,65
21,0.0,21,1676,0.9859595959593351,81
22,0.0,22,1550,0.9926262626259982,64
23,0.0,23,1611,0.9985858585855909,75
24,0.0,24,1649,0.9989898989896311,67
25,0.0,25,1462,0.9990909090906411,70
26,0.0,26,1572,0.9992929292926612,67
27,0.0,27,1731,0.9604040404037935,64
28,0.0,28,1664,0.9632323232320747,63
29,0.0,29,1670,0.9779797979795415,67
30,0.0,30,1615,0.9991919191916512,63
31,0.0,31,1552,0.9915151515148877,74
32,0.0,32,1654,0.9991919191916512,70
33,0.0,33,1591,0.9989898989896311,63
34,0.0,34,1710,0.9687878787876273,64
35,0.0,35,1570,0.9992929292926612,62
36,0.0,36,1525,0.9595959595957131,64
37,0.0,37,1647,0.9992929292926612,79
38,0.0,38,1617,0.9983838383835708,65
39,0.0,39,1666,0.9990909090906411,76
40,0.0,40,1551,0.9625252525250044,62
41,0.0,41,1652,0.9989898989896311,63
42,0.0,42,1584,0.9860606060603452,66
43,0.0,43,1542,0.9991919191916512,64
44,0.0,44,1599,0.9860606060603452,70
45,0.0,45,1571,0.9891919191916566,65
46,0.0,46,1563,0.9950505050502393,63
47,0.0,47,1569,0.998686868686601,67
48,0.0,48,1580,0.9971717171714503,70
49,0.0,49,1682,0.998787878787611,68
50,0.6122448979591837,50,1575,0.9971717171714503,65
51,0.6122448979591837,51,1683,0.998787878787611,66
52,0.6122448979591837,52,1624,0.99656565656539,79
53,0.6122448979591837,53,1689,0.9985858585855909,75
54,0.6122448979591837,54,1616,0.9992929292926612,71
55,0.6122448979591837,55,1708,0.9984848484845809,67
56,0.6122448979591837,56,1756,0.9990909090906411,66
57,0.6122448979591837,57,1679,0.9713131313128784,67
58,0.6122448979591837,58,1682,0.9473737373734975,65
59,0.6122448979591837,59,1661,0.9954545454542795,68
60,0.6122448979591837,60,1710,0.998888888888621,71
61,0.6122448979591837,61,1487,0.9981818181815507,70
62,0.6122448979591837,62,1689,0.9993939393936713,66
63,0.6122448979591837,63,1665,0.9991919191916512,84
64,0.6122448979591837,64,1625,0.9844444444441844,78
65,0.6122448979591837,65,1623,0.99656565656539,67
66,0.6122448979591837,66,1636,0.9863636363633753,66
67,0.6122448979591837,67,1614,0.9859595959593351,68
68,0.6122448979591837,68,1630,0.9985858585855909,70
69,0.6122448979591837,69,1520,0.9942424242421589,74
70,0.6122448979591837,70,1782,0.9963636363633699,76
71,0.6122448979591837,71,1515,0.9913131313128676,68
72,0.6122448979591837,72,1617,0.9985858585855909,66
73,0.6122448979591837,73,1587,0.9974747474744804,76
74,0.6122448979591837,74,1732,0.9924242424239781,72
75,0.6122448979591837,75,1442,0.9928282828280183,67
76,0.6122448979591837,76,1630,0.963737373737125,76
77,0.6122448979591837,77,1667,0.992222222221958,69
78,0.6122448979591837,78,1602,0.9993939393936713,67
79,0.6122448979591837,79,1745,0.9946464646461991,90
80,0.6122448979591837,80,1675,0.9730303030300492,66
81,0.6122448979591837,81,1628,0.998686868686601,72
82,0.6122448979591837,82,1746,0.9962626262623598,82
83,0.6122448979591837,83,1682,0.9982828282825608,66
84,0.6122448979591837,84,1647,0.9969696969694302,66
85,0.6122448979591837,85,1618,0.9991919191916512,76
86,0.6122448979591837,86,1740,0.998787878787611,66
87,0.6122448979591837,87,1828,0.9971717171714503,74
88,0.6122448979591837,88,1589,0.9860606060603452,64
89,0.6122448979591837,89,1689,0.9912121212118575,66
90,0.6122448979591837,90,1608,0.9971717171714503,67
91,0.6122448979591837,91,1626,0.9948484848482192,78
92,0.6122448979591837,92,1548,0.9984848484845809,67
93,0.6122448979591837,93,1611,0.9985858585855909,66
94,0.6122448979591837,94,1681,0.9993939393936713,69
95,0.6122448979591837,95,1714,0.998787878787611,68
96,0.6122448979591837,96,1895,0.9966666666664,101
97,0.6122448979591837,97,1699,0.9065656565654389,70
98,0.6122448979591837,98,1627,0.9448484848482464,67
99,0.6122448979591837,99,1693,0.9881818181815561,69
100,1.2244897959183674,100,1854,0.9926262626259982,97
101,1.2244897959183674,101,1701,0.994343434343169,73
102,1.2244897959183674,102,1696,0.9993939393936713,68
103,1.2244897959183674,103,1555,0.998787878787611,68
104,1.2244897959183674,104,1800,0.9975757575754904,84
105,1.2244897959183674,105,1771,0.9859595959593351,69
106,1.2244897959183674,106,1480,0.9983838383835708,72
107,1.2244897959183674,107,1659,0.998686868686601,72
108,1.2244897959183674,108,1421,0.9972727272724603,80
109,1.2244897959183674,109,1697,0.9907070707068073,77
110,1.2244897959183674,110,1486,0.9924242424239781,73
111,1.2244897959183674,111,1733,0.998686868686601,68
112,1.2244897959183674,112,1590,0.9940404040401388,76
113,1.2244897959183674,113,1579,0.9984848484845809,77
114,1.2244897959183674,114,1612,0.9091919191917001,69
115,1.2244897959183674,115,1688,0.9984848484845809,67
116,1.2244897959183674,116,1438,0.9947474747472091,74
117,1.2244897959183674,117,1614,0.9981818181815507,78
118,1.2244897959183674,118,1789,0.9972727272724603,85
119,1.2244897959183674,119,1746,0.9985858585855909,69
120,1.2244897959183674,120,1789,0.9950505050502393,67
121,1.2244897959183674,121,1695,0.9864646464643854,73
122,1.2244897959183674,122,1714,0.9534343434341003,68
123,1.2244897959183674,123,1415,0.9963636363633699,74
124,1.2244897959183674,124,1897,0.9874747474744858,92
125,1.2244897959183674,125,1805,0.9994949494946813,73
126,1.2244897959183674,126,1771,0.9991919191916512,74
127,1.2244897959183674,127,1617,0.9893939393936767,77
128,1.2244897959183674,128,1685,0.9608080808078336,78
129,1.2244897959183674,129,1586,0.9989898989896311,68
130,1.2244897959183674,130,1719,0.9996969696967014,67
131,1.2244897959183674,131,1673,0.998888888888621,80
132,1.2244897959183674,132,1671,0.9868686868684255,69
133,1.2244897959183674,133,1640,0.9982828282825608,79
134,1.2244897959183674,134,1669,0.9932323232320585,78
135,1.2244897959183674,135,1629,0.9845454545451945,73
136,1.2244897959183674,136,1695,0.9989898989896311,71
137,1.2244897959183674,137,1629,0.9981818181815507,79
138,1.2244897959183674,138,1765,0.9991919191916512,69
139,1.2244897959183674,139,1710,0.9992929292926612,69
140,1.2244897959183674,140,1809,0.998787878787611,69
141,1.2244897959183674,141,1621,0.9810101010098429,70
142,1.2244897959183674,142,1673,0.8953535353533237,67
143,1.2244897959183674,143,1671,0.9992929292926612,68
144,1.2244897959183674,144,1746,0.9960606060603397,83
145,1.2244897959183674,145,1710,0.9751515151512602,74
146,1.2244897959183674,146,1504,0.9953535353532694,81
147,1.2244897959183674,147,1700,0.9993939393936713,70
148,1.2244897959183674,148,1766,0.9974747474744804,67
149,1.2244897959183674,149,1550,0.9978787878785206,73
150,1.836734693877551,150,1655,0.9803030303027725,88
151,1.836734693877551,151,1733,0.9983838383835708,73
152,1.836734693877551,152,1680,0.9996969696967014,72
153,1.836734693877551,153,1622,0.9980808080805407,84
154,1.836734693877551,154,1662,0.9865656565653954,83
155,1.836734693877551,155,1595,0.9794949494946922,76
156,1.836734693877551,156,1651,0.9917171717169078,85
157,1.836734693877551,157,1690,0.9977777777775105,72
158,1.836734693877551,158,1561,0.8311111111109344,70
159,1.836734693877551,159,1713,0.9979797979795306,79
160,1.836734693877551,160,1803,0.9977777777775105,71
161,1.836734693877551,161,1630,0.9946464646461991,69
162,1.836734693877551,162,1705,0.9985858585855909,72
163,1.836734693877551,163,1735,0.9970707070704402,76
164,1.836734693877551,164,1754,0.9981818181815507,70
165,1.836734693877551,165,1626,0.9590909090906629,79
166,1.836734693877551,166,1804,0.9969696969694302,82
167,1.836734693877551,167,1695,0.9735353535350995,71
168,1.836734693877551,168,1788,0.998787878787611,72
169,1.836734693877551,169,1749,0.9879797979795361,79
170,1.836734693877551,170,1499,0.9931313131310484,79
171,1.836734693877551,171,1629,0.9718181818179287,82
172,1.836734693877551,172,1839,0.9993939393936713,72
173,1.836734693877551,173,1818,0.9983838383835708,74
174,1.836734693877551,174,1798,0.9990909090906411,69
175,1.836734693877551,175,1667,0.9992929292926612,74
176,1.836734693877551,176,1866,0.9985858585855909,78
177,1.836734693877551,177,1772,0.998787878787611,77
178,1.836734693877551,178,1786,0.9854545454542849,82
179,1.836734693877551,179,1470,0.9730303030300492,78
180,1.836734693877551,180,1605,0.998787878787611,75
181,1.836734693877551,181,1858,0.9862626262623653,77
182,1.836734693877551,182,2130,0.9942424242421589,85
183,1.836734693877551,183,1894,0.9976767676765005,80
