,wind_strength,Run,Extinguished,On Fire,Step
0,0.0,0,164,169,13
1,0.0,1,156,161,13
2,0.0,2,299,305,22
3,0.0,3,201,206,17
4,10.0,4,9,8,5
5,10.0,5,12,11,4
6,10.0,6,9,8,5
7,10.0,7,6,5,3
8,20.0,8,4,3,3
9,20.0,9,4,3,3
10,20.0,10,4,3,3
11,20.0,11,4,3,3
12,30.0,12,2,1,2
13,30.0,13,2,1,2
14,30.0,14,3,2,3
15,30.0,15,2,1,2
