,truck_strategy,Run,Extinguished,On Fire,Step
113,1.0,113,1327,0.4069696969696995,61
114,1.0,114,1145,0.4009090909090934,62
115,1.0,115,1350,0.4067676767676793,62
116,1.0,116,1355,0.4387878787878815,64
117,1.0,117,1610,0.5111111111111082,71
118,1.0,118,1266,0.4248484848484875,61
119,1.0,119,1408,0.4155555555555581,73
120,1.0,120,1374,0.4816161616161646,94
121,1.0,121,1246,0.41151515151515405,63
122,1.0,122,1804,0.6255555555554905,106
123,1.0,123,1193,0.37000000000000227,64
124,1.0,124,1577,0.5852525252524821,104
125,1.0,125,1432,0.47323232323232617,64
126,1.0,126,1094,0.3837373737373761,59
127,1.0,127,1373,0.4153535353535379,76
128,1.0,128,1382,0.4697979797979827,60
129,1.0,129,1489,0.426363636363639,67
130,1.0,130,1264,0.4379797979798007,64
131,1.0,131,1682,0.5554545454545184,99
132,1.0,132,1537,0.4692929292929322,66
133,1.0,133,1596,0.49555555555555864,96
134,1.0,134,2124,0.8982828282826151,135
135,1.0,135,1082,0.3645454545454568,62
136,1.0,136,1284,0.42383838383838646,64
137,1.0,137,1244,0.4435353535353563,61
138,1.0,138,1550,0.4747474747474777,62
139,1.0,139,1345,0.4437373737373765,62
140,1.0,140,987,0.38020202020202254,62
141,1.0,141,1441,0.4334343434343461,61
142,1.0,142,1353,0.40535353535353785,64
143,1.0,143,1366,0.4646464646464675,65
144,1.0,144,1261,0.4510101010101038,64
145,1.0,145,1525,0.5374747474747302,95
146,1.0,146,1246,0.432323232323235,64
147,1.0,147,1196,0.40474747474747724,61
148,1.0,148,1229,0.4320202020202047,62
149,1.0,149,1916,0.652929292929213,104
150,1.0,150,2042,0.6899999999998999,108
151,1.0,151,1227,0.42212121212121473,65
152,1.0,152,1534,0.5211111111111028,70
153,1.0,153,1219,0.44676767676767953,63
154,1.0,154,1276,0.4634343434343463,63
155,1.0,155,1340,0.3850505050505074,65
156,1.0,156,1414,0.42979797979798245,64
157,1.0,157,1262,0.4310101010101037,65
158,1.0,158,1539,0.4441414141414169,73
159,1.0,159,1554,0.44656565656565933,78
160,1.0,160,1054,0.4519191919191947,68
161,1.0,161,1536,0.4640404040404069,67
162,1.0,162,1550,0.5029292929292944,84
163,1.0,163,1882,0.5433333333333129,100
164,1.0,164,1412,0.4397979797979825,69
165,1.0,165,1174,0.4029292929292954,62
166,1.0,166,1397,0.5572727272726993,108
167,1.0,167,1568,0.49101010101010406,98
168,1.0,168,1498,0.5268686868686754,75
169,1.0,169,1412,0.46020202020202305,77
170,1.0,170,1131,0.40030303030303277,71
171,1.0,171,1210,0.37555555555555786,62
172,1.0,172,1626,0.5006060606060634,83
173,1.0,173,1308,0.4402020202020229,65
174,1.0,174,1718,0.5007070707070734,71
175,1.0,175,1343,0.43494949494949764,63
176,1.0,176,1166,0.44656565656565933,63
177,1.0,177,1298,0.469090909090912,96
178,1.0,178,1764,0.5498989898989659,101
179,1.0,179,1383,0.4884848484848515,63
180,1.0,180,1572,0.5385858585858407,69
181,1.0,181,1371,0.4979797979798011,63
182,1.0,182,1463,0.48555555555555857,62
183,1.0,183,1302,0.5049494949494954,97
184,1.0,184,2073,0.6557575757574943,107
185,1.0,185,1617,0.5228282828282735,82
186,1.0,186,1310,0.41696969696969954,65
187,1.0,187,1600,0.53696969696968,86
188,1.0,188,1652,0.4805050505050535,69
189,1.0,189,1165,0.39282828282828525,61
190,1.0,190,1248,0.41686868686868944,76
191,1.0,191,1336,0.41181818181818436,66
192,1.0,192,2324,0.8164646464644777,114
193,1.0,193,1523,0.5405050505050316,87
194,1.0,194,1402,0.42434343434343696,74
195,1.0,195,1625,0.5079797979797968,97
196,1.0,196,1173,0.39959595959596206,60
197,1.0,197,1387,0.44181818181818455,74
198,1.0,198,1457,0.48383838383838684,67
199,1.0,199,1534,0.5825252525252108,99
200,1.0,200,1528,0.49737373737374047,88
201,1.0,201,1477,0.4620202020202049,63
202,1.0,202,1003,0.4676767676767706,63
203,1.0,203,1165,0.4014141414141439,63
204,1.0,204,1368,0.4212121212121238,61
205,1.0,205,1262,0.4563636363636392,70
206,1.0,206,1119,0.44212121212121486,62
207,1.0,207,1190,0.4687878787878817,64
208,1.0,208,1495,0.4992929292929324,76
209,1.0,209,1226,0.39838383838384084,70
210,1.0,210,1821,0.6574747474746651,110
211,1.0,211,1499,0.5284848484848361,93
212,1.0,212,1659,0.44161616161616435,90
213,1.0,213,2191,0.6064646464645918,108
214,1.0,214,1333,0.4098989898989924,62
215,1.0,215,1972,0.6436363636362887,112
216,1.0,216,1376,0.488989898989902,63
217,1.0,217,1665,0.5506060606060362,74
218,1.0,218,1520,0.4613131313131342,80
219,1.0,219,1839,0.6046464646464109,101
220,1.0,220,1699,0.5278787878787758,106
221,1.0,221,1103,0.38060606060606295,62
222,1.0,222,1675,0.666161616161529,113
223,1.0,223,1715,0.5458585858585641,77
224,1.0,224,1407,0.39838383838384084,62
225,1.0,225,1162,0.3912121212121236,59
226,1.0,226,1793,0.7871717171715643,126
227,1.0,227,1308,0.4088888888888914,61
228,1.0,228,1148,0.3791919191919215,66
229,1.0,229,1723,0.6481818181817408,99
230,1.0,230,1227,0.5008080808080835,105
231,1.0,231,1443,0.45313131313131594,72
232,1.0,232,1149,0.5167676767676708,71
233,1.0,233,1306,0.5156565656565603,98
234,1.0,234,2300,0.9304040404038098,152
235,1.0,235,1440,0.44242424242424516,62
236,1.0,236,2156,0.8445454545452705,118
237,1.0,237,1127,0.39404040404040647,60
238,1.0,238,1311,0.4143434343434369,62
239,1.0,239,1103,0.43626262626262896,63
240,1.0,240,1493,0.5070707070707063,67
241,1.0,241,1356,0.4495959595959624,73
242,1.0,242,1156,0.4386868686868714,64
243,1.0,243,1446,0.49050505050505355,96
244,1.0,244,1943,0.694646464646362,103
245,1.0,245,1173,0.3972727272727297,63
246,1.0,246,1097,0.37565656565656796,71
247,1.0,247,1322,0.4066666666666692,62
248,1.0,248,1288,0.37595959595959827,62
249,1.0,249,1188,0.44181818181818455,62
250,1.0,250,2162,0.9576767676765222,125
251,1.0,251,1326,0.4148484848484874,63
252,1.0,252,1434,0.45878787878788163,66
253,1.0,253,1187,0.3594949494949517,58
254,1.0,254,1293,0.38151515151515386,62
255,1.0,255,1230,0.45888888888889173,63
256,1.0,256,1409,0.504040404040405,61
257,1.0,257,1685,0.5196969696969621,98
258,1.0,258,1934,0.526060606060595,86
259,1.0,259,1275,0.38757575757575996,81
260,1.0,260,1701,0.5716161616161258,100
261,1.0,261,1473,0.4868686868686899,94
262,1.0,262,1227,0.46555555555555844,71
263,1.0,263,1366,0.48444444444444745,62
264,1.0,264,1351,0.4398989898989926,65
265,1.0,265,1066,0.4394949494949522,62
266,1.0,266,1243,0.43676767676767947,61
267,1.0,267,1416,0.41131313131313385,70
268,1.0,268,1379,0.4577777777777806,64
269,1.0,269,1608,0.4827272727272757,67
270,1.0,270,1428,0.4761616161616191,64
271,1.0,271,1602,0.49737373737374047,91
272,1.0,272,2048,0.6658585858584989,112
273,1.0,273,1286,0.45363636363636645,64
274,1.0,274,1565,0.45949494949495234,65
275,1.0,275,1507,0.6141414141413553,82
276,1.0,276,1827,0.6608080808079966,109
277,1.0,277,1590,0.48555555555555857,74
278,1.0,278,1551,0.46727272727273017,72
279,1.0,279,1531,0.5056565656565657,72
280,1.0,280,1775,0.8402020202018385,119
281,1.0,281,1433,0.4189898989899016,60
282,1.0,282,1405,0.4433333333333361,62
283,1.0,283,1753,0.8356565656563865,119
284,1.0,284,1377,0.4871717171717202,64
285,1.0,285,1336,0.5315151515151375,83
286,1.0,286,1452,0.4321212121212148,62
287,1.0,287,1371,0.45979797979798265,63
288,1.0,288,1184,0.4190909090909117,61
289,1.0,289,1198,0.44080808080808354,82
290,1.0,290,1150,0.42474747474747737,73
291,1.0,291,1827,0.6074747474746922,99
292,1.0,292,1214,0.44909090909091187,63
293,1.0,293,1370,0.47151515151515444,68
294,1.0,294,1663,0.5147474747474698,68
295,1.0,295,1316,0.5117171717171685,98
296,1.0,296,1083,0.3789898989899013,61
297,1.0,297,987,0.40606060606060856,74
298,1.0,298,1448,0.5272727272727156,100
299,1.0,299,1145,0.382626262626265,66
300,1.0,300,1722,0.5934343434342958,106
301,1.0,301,1461,0.4940404040404071,63
302,1.0,302,1378,0.4215151515151541,67
303,1.0,303,1587,0.5340404040403887,96
304,1.0,304,1456,0.39242424242424484,66
305,1.0,305,1257,0.38717171717171955,63
306,1.0,306,1523,0.4861616161616192,63
307,1.0,307,1010,0.3782828282828306,62
308,1.0,308,1454,0.46101010101010387,64
309,1.0,309,1337,0.5460606060605842,97
310,1.0,310,1336,0.4132323232323258,62
311,1.0,311,1891,0.5662626262625934,105
312,1.0,312,1628,0.49636363636363945,90
313,1.0,313,1633,0.5258585858585749,97
314,1.0,314,1424,0.4384848484848512,94
315,1.0,315,1635,0.45878787878788163,89
316,1.0,316,1301,0.44282828282828557,65
317,1.0,317,1419,0.4032323232323257,64
318,1.0,318,1722,0.512828282828279,77
319,1.0,319,1461,0.48454545454545755,72
320,1.0,320,1384,0.4248484848484875,64
321,1.0,321,1070,0.41737373737373995,61
322,1.0,322,1085,0.43080808080808347,61
323,1.0,323,1266,0.47878787878788176,64
324,1.0,324,1352,0.4126262626262652,78
325,1.0,325,1236,0.4438383838383866,63
326,1.0,326,1331,0.43646464646464916,76
327,1.0,327,1340,0.4817171717171747,66
328,1.0,328,1281,0.43000000000000266,68
329,1.0,329,1010,0.3658585858585881,64
330,1.0,330,1413,0.43040404040404306,62
331,1.0,331,1431,0.4030303030303055,62
332,1.0,332,1217,0.42343434343434605,60
333,1.0,333,1154,0.41000000000000253,61
334,1.0,334,1328,0.426363636363639,64
335,1.0,335,1603,0.4560606060606089,94
336,1.0,336,1347,0.4279797979798006,63
337,1.0,337,1272,0.426363636363639,66
338,1.0,338,1622,0.5096969696969675,93
339,1.0,339,1371,0.4337373737373764,64
340,1.0,340,1407,0.4261616161616188,63
341,1.0,341,1293,0.48353535353535654,71
342,1.0,342,1996,0.75575757575744,114
343,1.0,343,1213,0.43000000000000266,63
344,1.0,344,1348,0.40484848484848734,64
345,1.0,345,1519,0.44242424242424516,63
346,1.0,346,1133,0.41757575757576015,63
347,1.0,347,1226,0.41202020202020456,72
348,1.0,348,1355,0.4872727272727303,65
349,1.0,349,1733,0.4942424242424273,80
350,1.0,350,1432,0.4129292929292955,62
351,1.0,351,1917,0.5906060606060145,102
352,1.0,352,1473,0.4213131313131339,64
353,1.0,353,1410,0.49717171717172026,69
354,1.0,354,1216,0.4518181818181846,63
355,1.0,355,1940,0.6710101010100112,110
356,1.0,356,1609,0.45717171717172,93
357,1.0,357,1956,0.9105050505048307,120
358,1.0,358,1280,0.44828282828283106,63
359,1.0,359,1600,0.4554545454545483,64
360,1.0,360,1348,0.44070707070707343,69
361,1.0,361,2187,0.7825252525251022,141
362,1.0,362,1384,0.4383838383838411,84
363,1.0,363,1379,0.44212121212121486,63
364,1.0,364,1173,0.42474747474747737,62
365,1.0,365,1417,0.519393939393932,68
366,1.0,366,1776,0.5345454545454389,95
367,1.0,367,2496,0.9643434343431853,139
368,1.0,368,1597,0.5233333333333238,76
369,1.0,369,1357,0.47767676767677064,85
370,1.0,370,1464,0.438282828282831,64
371,1.0,371,1240,0.4017171717171742,73
372,1.0,372,1339,0.475050505050508,98
373,1.0,373,1166,0.3893939393939418,59
374,1.0,374,1533,0.4736363636363666,78
375,1.0,375,2236,0.8661616161614204,124
376,1.0,376,1306,0.4315151515151542,62
377,1.0,377,1430,0.4496969696969725,79
378,1.0,378,1340,0.36818181818182044,62
379,1.0,379,2161,0.7157575757574617,115
380,1.0,380,1664,0.42737373737374,68
381,1.0,381,2049,0.8686868686866716,119
382,1.0,382,1258,0.4396969696969724,63
383,1.0,383,1320,0.4257575757575784,63
384,1.0,384,1797,0.6466666666665901,106
385,1.0,385,1371,0.5047474747474753,106
386,1.0,386,1280,0.5000000000000031,63
387,1.0,387,1415,0.4195959595959622,83
388,1.0,388,1569,0.4881818181818212,67
389,1.0,389,1384,0.4096969696969722,64
390,1.0,390,1480,0.5182828282828215,96
391,1.0,391,1569,0.4822222222222252,87
392,1.0,392,1301,0.38151515151515386,62
393,1.0,393,1236,0.3894949494949519,65
394,1.0,394,1332,0.47818181818182115,60
395,1.0,395,1473,0.47121212121212414,70
396,1.0,396,1448,0.481010101010104,63
397,1.0,397,1490,0.45474747474747756,79
398,1.0,398,1477,0.49767676767677077,68
399,1.0,399,1110,0.3893939393939418,63
400,1.0,400,1700,0.5371717171717001,97
401,1.0,401,1524,0.44888888888889167,82
402,1.0,402,1323,0.4632323232323261,65
403,1.0,403,1216,0.4513131313131341,64
404,1.0,404,1475,0.4640404040404069,64
405,1.0,405,1643,0.5357575757575594,91
406,1.0,406,1134,0.3592929292929315,65
407,1.0,407,1425,0.4516161616161644,66
408,1.0,408,1159,0.3833333333333357,68
409,1.0,409,1336,0.42828282828283093,63
410,1.0,410,1230,0.39292929292929535,59
411,1.0,411,1255,0.431313131313134,64
412,1.0,412,1342,0.4208080808080834,72
413,1.0,413,1622,0.5293939393939265,92
414,1.0,414,1552,0.480000000000003,86
415,1.0,415,975,0.3659595959595982,61
416,1.0,416,1178,0.4279797979798006,62
417,1.0,417,1629,0.4256565656565683,69
418,1.0,418,1224,0.39949494949495196,63
419,1.0,419,1721,0.6340404040403343,104
420,1.0,420,1303,0.43060606060606327,62
421,1.0,421,1441,0.45454545454545736,66
422,1.0,422,1301,0.44232323232323506,63
423,1.0,423,1280,0.3832323232323256,62
424,1.0,424,1166,0.4077777777777803,67
425,1.0,425,1704,0.5504040404040161,97
426,1.0,426,1149,0.41848484848485107,61
427,1.0,427,1418,0.49515151515151823,77
428,1.0,428,1542,0.4439393939393967,69
429,1.0,429,1241,0.4314141414141441,63
430,1.0,430,1247,0.4261616161616188,63
431,1.0,431,1516,0.5186868686868616,104
432,1.0,432,1272,0.4871717171717202,96
433,1.0,433,1093,0.4456565656565684,64
434,1.0,434,1747,0.6232323232322594,108
435,1.0,435,925,0.39919191919192165,63
436,1.0,436,1334,0.4494949494949523,63
437,1.0,437,1343,0.4553535353535382,65
438,1.0,438,1352,0.4933333333333364,85
439,1.0,439,1223,0.43565656565656835,63
440,1.0,440,1538,0.46515151515151804,63
441,1.0,441,1412,0.46525252525252814,64
442,1.0,442,1206,0.4006060606060631,66
443,1.0,443,1515,0.4691919191919221,63
444,1.0,444,1402,0.4625252525252554,69
445,1.0,445,1372,0.44767676767677045,61
446,1.0,446,1182,0.37969696969697203,63
447,1.0,447,1394,0.43616161616161886,66
448,1.0,448,1504,0.5069696969696963,72
449,1.0,449,1405,0.413434343434346,63
450,1.0,450,1623,0.5236363636363539,64
451,1.0,451,1259,0.42464646464646727,61
452,1.0,452,1344,0.3974747474747499,62
453,1.0,453,1279,0.4388888888888916,63
454,1.0,454,1373,0.4517171717171745,64
455,1.0,455,1490,0.5101010101010077,85
456,1.0,456,1306,0.43595959595959866,62
457,1.0,457,1380,0.506262626262626,94
458,1.0,458,1213,0.4869696969697,81
459,1.0,459,1054,0.44797979797980075,66
460,1.0,460,1188,0.4271717171717198,67
461,1.0,461,1070,0.44818181818182096,65
462,1.0,462,1309,0.4019191919191944,62
463,1.0,463,1229,0.4020202020202045,63
464,1.0,464,1145,0.5081818181818168,85
465,1.0,465,1323,0.5350505050504891,85
466,1.0,466,1896,0.5868686868686428,98
467,1.0,467,1309,0.4080808080808106,63
468,1.0,468,1421,0.4689898989899019,85
469,1.0,469,1563,0.49585858585858894,65
470,1.0,470,1168,0.4151515151515177,61
471,1.0,471,1411,0.4943434343434374,84
472,1.0,472,1187,0.39414141414141657,62
473,1.0,473,1712,0.5637373737373422,89
474,1.0,474,1390,0.4076767676767702,64
475,1.0,475,1490,0.4441414141414169,87
476,1.0,476,1759,0.5844444444444017,87
477,1.0,477,2102,0.7847474747473232,116
478,1.0,478,1202,0.4330303030303057,66
479,1.0,479,1899,0.6446464646463892,99
480,1.0,480,1159,0.4075757575757601,63
481,1.0,481,995,0.3792929292929316,62
482,1.0,482,1573,0.4934343434343465,107
483,1.0,483,1305,0.4696969696969726,73
484,1.0,484,2063,0.6439393939393189,99
485,1.0,485,1020,0.39313131313131555,64
486,1.0,486,1374,0.47252525252525546,63
487,1.0,487,2170,0.7565656565655203,117
488,1.0,488,1815,0.6714141414140514,114
489,1.0,489,1687,0.48353535353535654,71
490,1.0,490,1451,0.42343434343434605,62
491,1.0,491,1472,0.4067676767676793,66
492,1.0,492,1241,0.48919191919192223,70
493,1.0,493,1938,0.5744444444444071,98
494,1.0,494,1204,0.37505050505050735,60
495,1.0,495,1126,0.4704040404040433,63
496,1.0,496,1351,0.48505050505050806,76
497,1.0,497,1370,0.450202020202023,75
498,1.0,498,1277,0.4090909090909116,66
499,1.0,499,1305,0.38797979797980037,69
500,1.0,500,1206,0.4689898989899019,65
501,1.0,501,1400,0.4574747474747503,67
502,1.0,502,1408,0.4816161616161646,63
503,1.0,503,1406,0.4755555555555585,78
504,1.0,504,1439,0.4673737373737403,63
505,1.0,505,1333,0.4798989898989929,63
506,1.0,506,1273,0.4327272727272754,63
507,1.0,507,1489,0.49555555555555864,97
508,1.0,508,1224,0.4495959595959624,64
509,1.0,509,1126,0.41141414141414395,61
510,1.0,510,1630,0.5383838383838206,99
511,1.0,511,1357,0.3900000000000024,62
512,1.0,512,1071,0.3768686868686892,62
513,1.0,513,1286,0.4813131313131343,63
514,1.0,514,1512,0.48515151515151816,81
515,1.0,515,1363,0.47727272727273024,62
516,1.0,516,1532,0.5209090909090827,66
517,1.0,517,1287,0.3944444444444469,66
518,1.0,518,1536,0.4748484848484878,65
519,1.0,519,1561,0.4380808080808108,77
520,1.0,520,1660,0.5280808080807959,86
521,1.0,521,1476,0.4271717171717198,63
522,1.0,522,1047,0.39878787878788124,62
523,1.0,523,1188,0.40000000000000246,62
524,1.0,524,1316,0.41848484848485107,60
525,1.0,525,1356,0.46050505050505336,61
526,1.0,526,1234,0.41838383838384097,63
527,1.0,527,1628,0.46616161616161905,92
528,1.0,528,1319,0.4883838383838414,62
529,1.0,529,1184,0.41202020202020456,63
530,1.0,530,1173,0.3831313131313155,61
531,1.0,531,1355,0.4933333333333364,65
532,1.0,532,1263,0.39878787878788124,60
533,1.0,533,1325,0.5009090909090935,63
534,1.0,534,1306,0.39818181818182063,62
535,1.0,535,1389,0.3967676767676792,61
536,1.0,536,1702,0.554545454545428,81
537,1.0,537,1375,0.4748484848484878,65
538,1.0,538,1245,0.3963636363636388,64
539,1.0,539,1414,0.4506060606060634,64
540,1.0,540,1418,0.4389898989899017,64
541,1.0,541,1142,0.3840404040404064,62
542,1.0,542,1691,0.5330303030302882,108
543,1.0,543,1209,0.4152525252525278,62
544,1.0,544,1299,0.42303030303030564,64
545,1.0,545,1477,0.49131313131313437,64
546,1.0,546,1497,0.5680808080807742,98
547,1.0,547,1500,0.46656565656565946,65
548,1.0,548,1138,0.39929292929293175,61
549,1.0,549,1529,0.4317171717171744,64
550,1.0,550,1177,0.44080808080808354,64
551,1.0,551,1988,0.9306060606058298,126
552,1.0,552,2116,0.7684848484847058,112
553,1.0,553,1282,0.42282828282828544,62
554,1.0,554,1326,0.4574747474747503,62
555,1.0,555,1277,0.4692929292929322,65
556,1.0,556,1442,0.45383838383838665,62
557,1.0,557,1905,0.5504040404040161,96
558,1.0,558,1745,0.5072727272727264,89
559,1.0,559,1421,0.44242424242424516,61
560,1.0,560,1645,0.5153535353535301,99
561,1.0,561,1296,0.4032323232323257,63
562,1.0,562,1591,0.4698989898989928,71
563,1.0,563,1402,0.413434343434346,61
564,1.0,564,1348,0.47202020202020495,65
565,1.0,565,1436,0.5399999999999814,70
566,1.0,566,1046,0.4009090909090934,59
567,1.0,567,1337,0.4021212121212146,64
568,1.0,568,1572,0.5751515151514774,97
569,1.0,569,1357,0.44191919191919465,63
570,1.0,570,1348,0.40505050505050755,64
571,1.0,571,1234,0.4624242424242453,62
572,1.0,572,1021,0.41222222222222477,67
573,1.0,573,1631,0.4812121212121242,62
574,1.0,574,1672,0.5182828282828215,67
575,1.0,575,1344,0.4577777777777806,62
576,1.0,576,1505,0.485959595959599,63
577,1.0,577,1324,0.42838383838384103,77
578,1.0,578,1360,0.47818181818182115,64
579,1.0,579,1564,0.4748484848484878,81
580,1.0,580,1373,0.4573737373737402,71
581,1.0,581,1376,0.5055555555555556,68
582,1.0,582,1629,0.5277777777777658,92
583,1.0,583,1625,0.5793939393938994,101
584,1.0,584,1224,0.43545454545454815,62
585,1.0,585,1442,0.5071717171717164,66
586,1.0,586,1342,0.4197979797979824,65
587,1.0,587,1728,0.5667676767676436,103
588,1.0,588,1327,0.5089898989898972,94
589,1.0,589,1348,0.4130303030303056,71
590,1.0,590,1221,0.38828282828283067,77
591,1.0,591,1361,0.48414141414141715,63
592,1.0,592,1022,0.3778787878787902,64
593,1.0,593,1269,0.44141414141414415,64
594,1.0,594,1351,0.38767676767677006,63
595,1.0,595,1602,0.4931313131313162,86
596,1.0,596,1508,0.8317171717169947,120
597,1.0,597,1349,0.45474747474747756,67
598,1.0,598,1209,0.32707070707070907,61
599,1.0,599,1337,0.4314141414141441,63
600,1.0,600,1332,0.4511111111111139,62
601,1.0,601,2159,0.9085858585856398,137
602,1.0,602,1500,0.4921212121212152,62
603,1.0,603,1987,0.6955555555554525,119
604,1.0,604,1176,0.41737373737373995,60
605,1.0,605,2257,0.911313131312911,135
606,1.0,606,1388,0.40646464646464897,62
607,1.0,607,2179,0.9648484848482355,146
608,1.0,608,1457,0.4615151515151544,63
609,1.0,609,1171,0.4098989898989924,66
610,1.0,610,1791,0.543434343434323,103
611,1.0,611,1215,0.4504040404040432,63
612,1.0,612,1185,0.4013131313131338,62
613,1.0,613,1423,0.5556565656565385,100
614,1.0,614,1524,0.42818181818182083,63
615,1.0,615,1199,0.45333333333333614,68
616,1.0,616,1481,0.5089898989898972,107
617,1.0,617,1180,0.4191919191919218,62
618,1.0,618,1527,0.4687878787878817,63
619,1.0,619,1627,0.5131313131313091,95
620,1.0,620,1553,0.5321212121211978,73
621,1.0,621,1144,0.4023232323232348,63
622,1.0,622,1419,0.48515151515151816,62
623,1.0,623,1484,0.46585858585858875,64
624,1.0,624,1250,0.3839393939393963,65
625,1.0,625,1477,0.4564646464646493,70
626,1.0,626,1007,0.42858585858586123,62
627,1.0,627,1549,0.4819191919191949,70
628,1.0,628,1274,0.45292929292929573,67
629,1.0,629,1423,0.4644444444444473,71
630,1.0,630,1543,0.45858585858586143,73
631,1.0,631,1211,0.4027272727272752,88
632,1.0,632,1382,0.44202020202020476,63
633,1.0,633,1139,0.39858585858586104,63
634,1.0,634,1535,0.450202020202023,68
635,1.0,635,1540,0.5039393939393949,64
