,density,Run,Extinguished,On Fire,Step
165,0.014492753623188406,165,0,0.0,6
166,0.014492753623188406,166,0,0.0,6
167,0.014492753623188406,167,0,0.0,6
168,0.014492753623188406,168,0,0.0,6
169,0.014492753623188406,169,0,0.0,6
170,0.014492753623188406,170,0,0.0,6
171,0.014492753623188406,171,0,0.0,6
172,0.014492753623188406,172,0,0.0,6
173,0.014492753623188406,173,0,0.0,6
174,0.014492753623188406,174,0,0.0,6
175,0.014492753623188406,175,0,0.0,6
176,0.014492753623188406,176,0,0.0,6
177,0.014492753623188406,177,0,0.0,6
178,0.014492753623188406,178,0,0.0,6
179,0.014492753623188406,179,0,0.0,6
180,0.014492753623188406,180,0,0.0,6
181,0.014492753623188406,181,0,0.0,6
182,0.014492753623188406,182,0,0.0,6
183,0.014492753623188406,183,0,0.0,6
184,0.014492753623188406,184,0,0.0,6
185,0.014492753623188406,185,0,0.0069,8
186,0.014492753623188406,186,0,0.0,6
187,0.014492753623188406,187,0,0.0,6
188,0.014492753623188406,188,0,0.0069,8
189,0.014492753623188406,189,0,0.0,6
190,0.014492753623188406,190,0,0.0,6
191,0.014492753623188406,191,0,0.0,6
192,0.014492753623188406,192,0,0.0,6
193,0.014492753623188406,193,0,0.0,6
194,0.014492753623188406,194,0,0.0,6
195,0.014492753623188406,195,0,0.0,6
196,0.014492753623188406,196,0,0.0,6
197,0.014492753623188406,197,0,0.0,6
198,0.014492753623188406,198,0,0.0,6
199,0.014492753623188406,199,0,0.0,6
200,0.028985507246376812,200,0,0.00345,12
201,0.028985507246376812,201,0,0.00345,7
202,0.028985507246376812,202,0,0.0,6
203,0.028985507246376812,203,0,0.0,6
204,0.028985507246376812,204,0,0.0,6
205,0.028985507246376812,205,0,0.0,6
206,0.028985507246376812,206,0,0.0,6
207,0.028985507246376812,207,0,0.0,6
208,0.028985507246376812,208,0,0.0,6
209,0.028985507246376812,209,0,0.00345,8
210,0.028985507246376812,210,0,0.0,6
211,0.028985507246376812,211,0,0.0,6
212,0.028985507246376812,212,0,0.0,6
213,0.028985507246376812,213,0,0.0,6
214,0.028985507246376812,214,0,0.0,6
215,0.028985507246376812,215,0,0.0,6
216,0.028985507246376812,216,0,0.00345,8
217,0.028985507246376812,217,0,0.00345,12
218,0.028985507246376812,218,0,0.0,6
219,0.028985507246376812,219,0,0.0,6
220,0.028985507246376812,220,0,0.0,6
221,0.028985507246376812,221,0,0.0,6
222,0.028985507246376812,222,0,0.0,6
223,0.028985507246376812,223,0,0.0069,12
224,0.028985507246376812,224,0,0.0,6
225,0.028985507246376812,225,0,0.0,6
226,0.028985507246376812,226,0,0.0,6
227,0.028985507246376812,227,0,0.0,6
228,0.028985507246376812,228,0,0.0,6
229,0.028985507246376812,229,0,0.0,6
230,0.028985507246376812,230,0,0.0,6
231,0.028985507246376812,231,0,0.0,6
232,0.028985507246376812,232,0,0.0,6
233,0.028985507246376812,233,0,0.0,6
234,0.028985507246376812,234,0,0.00345,7
235,0.028985507246376812,235,0,0.0,6
236,0.028985507246376812,236,0,0.0,6
237,0.028985507246376812,237,0,0.0,6
238,0.028985507246376812,238,0,0.0,6
239,0.028985507246376812,239,0,0.0,6
240,0.028985507246376812,240,0,0.0,6
241,0.028985507246376812,241,0,0.0,6
242,0.028985507246376812,242,0,0.0,6
243,0.028985507246376812,243,0,0.0,6
244,0.028985507246376812,244,0,0.0,6
245,0.028985507246376812,245,0,0.0,6
246,0.028985507246376812,246,0,0.0,6
247,0.028985507246376812,247,0,0.0,6
248,0.028985507246376812,248,0,0.0,6
249,0.028985507246376812,249,0,0.0,6
250,0.028985507246376812,250,0,0.0,6
251,0.028985507246376812,251,0,0.0,6
252,0.028985507246376812,252,0,0.0,6
253,0.028985507246376812,253,0,0.0,6
254,0.028985507246376812,254,0,0.0,6
255,0.028985507246376812,255,0,0.00345,9
256,0.028985507246376812,256,0,0.0,6
257,0.028985507246376812,257,0,0.0,6
258,0.028985507246376812,258,0,0.0,6
259,0.028985507246376812,259,0,0.0,6
260,0.028985507246376812,260,0,0.0,6
261,0.028985507246376812,261,0,0.0,6
262,0.028985507246376812,262,0,0.0,6
263,0.028985507246376812,263,0,0.0,6
264,0.028985507246376812,264,0,0.0069,8
265,0.028985507246376812,265,0,0.0,6
266,0.028985507246376812,266,0,0.0,6
267,0.028985507246376812,267,0,0.0,6
268,0.028985507246376812,268,0,0.0,6
269,0.028985507246376812,269,0,0.0,6
270,0.028985507246376812,270,0,0.00345,8
271,0.028985507246376812,271,0,0.0,6
272,0.028985507246376812,272,0,0.0,6
273,0.028985507246376812,273,0,0.00345,12
274,0.028985507246376812,274,0,0.0,6
275,0.028985507246376812,275,0,0.0,6
276,0.028985507246376812,276,0,0.0,6
277,0.028985507246376812,277,0,0.0,6
278,0.028985507246376812,278,0,0.0,6
279,0.028985507246376812,279,0,0.0,6
280,0.028985507246376812,280,0,0.0,6
281,0.028985507246376812,281,0,0.0,6
282,0.028985507246376812,282,0,0.0,6
283,0.028985507246376812,283,0,0.0,6
284,0.028985507246376812,284,0,0.0,6
285,0.028985507246376812,285,0,0.00345,12
286,0.028985507246376812,286,0,0.0,6
287,0.028985507246376812,287,0,0.0,6
288,0.028985507246376812,288,0,0.0,6
289,0.028985507246376812,289,0,0.0,6
290,0.028985507246376812,290,0,0.0,6
291,0.028985507246376812,291,0,0.0069,9
292,0.028985507246376812,292,0,0.0,6
293,0.028985507246376812,293,0,0.00345,7
294,0.028985507246376812,294,0,0.0,6
295,0.028985507246376812,295,0,0.0,6
296,0.028985507246376812,296,0,0.00345,9
297,0.028985507246376812,297,0,0.0,6
298,0.028985507246376812,298,0,0.0,6
299,0.028985507246376812,299,0,0.0,6
300,0.043478260869565216,300,0,0.0,6
301,0.043478260869565216,301,0,0.0,6
302,0.043478260869565216,302,0,0.0023,7
303,0.043478260869565216,303,0,0.0,6
304,0.043478260869565216,304,0,0.0023,8
305,0.043478260869565216,305,0,0.0,6
306,0.043478260869565216,306,0,0.0023,10
307,0.043478260869565216,307,0,0.0,6
308,0.043478260869565216,308,0,0.0,6
309,0.043478260869565216,309,0,0.0023,8
310,0.043478260869565216,310,0,0.0,6
311,0.043478260869565216,311,0,0.0046,8
312,0.043478260869565216,312,0,0.0,6
313,0.043478260869565216,313,0,0.0,6
314,0.043478260869565216,314,0,0.0023,7
315,0.043478260869565216,315,0,0.0,6
316,0.043478260869565216,316,0,0.0,6
317,0.043478260869565216,317,0,0.0,6
318,0.043478260869565216,318,0,0.0,6
319,0.043478260869565216,319,0,0.0023,11
320,0.043478260869565216,320,0,0.0,6
321,0.043478260869565216,321,0,0.0023,9
322,0.043478260869565216,322,0,0.0,6
323,0.043478260869565216,323,0,0.0,6
324,0.043478260869565216,324,0,0.0,6
325,0.043478260869565216,325,0,0.0,6
326,0.043478260869565216,326,0,0.0,6
327,0.043478260869565216,327,0,0.0023,7
328,0.043478260869565216,328,0,0.0,6
329,0.043478260869565216,329,0,0.0,6
330,0.043478260869565216,330,0,0.0023,8
331,0.043478260869565216,331,0,0.0,6
332,0.043478260869565216,332,0,0.0,6
333,0.043478260869565216,333,0,0.0,6
334,0.043478260869565216,334,0,0.0,6
335,0.043478260869565216,335,0,0.0,6
336,0.043478260869565216,336,0,0.0,6
337,0.043478260869565216,337,0,0.0092,12
338,0.043478260869565216,338,0,0.0,6
339,0.043478260869565216,339,0,0.0,6
340,0.043478260869565216,340,0,0.0,6
341,0.043478260869565216,341,0,0.0,6
342,0.043478260869565216,342,0,0.0,6
343,0.043478260869565216,343,0,0.0,6
344,0.043478260869565216,344,0,0.0,6
345,0.043478260869565216,345,0,0.0,6
346,0.043478260869565216,346,0,0.0092,11
347,0.043478260869565216,347,0,0.0,6
348,0.043478260869565216,348,0,0.0,6
349,0.043478260869565216,349,0,0.0,6
350,0.043478260869565216,350,0,0.0,6
351,0.043478260869565216,351,0,0.0,6
352,0.043478260869565216,352,0,0.0,6
353,0.043478260869565216,353,0,0.0,6
354,0.043478260869565216,354,0,0.0,6
355,0.043478260869565216,355,0,0.0,6
356,0.043478260869565216,356,0,0.0,6
357,0.043478260869565216,357,0,0.0,6
358,0.043478260869565216,358,0,0.0,6
359,0.043478260869565216,359,0,0.0023,9
360,0.043478260869565216,360,0,0.0,6
361,0.043478260869565216,361,0,0.0,6
362,0.043478260869565216,362,0,0.0,6
363,0.043478260869565216,363,0,0.0,6
364,0.043478260869565216,364,0,0.0046,13
365,0.043478260869565216,365,0,0.0023,8
366,0.043478260869565216,366,0,0.0,6
367,0.043478260869565216,367,0,0.0023,9
368,0.043478260869565216,368,0,0.0,6
369,0.043478260869565216,369,0,0.0,6
370,0.043478260869565216,370,0,0.0,6
371,0.043478260869565216,371,0,0.0,6
372,0.043478260869565216,372,0,0.0,6
373,0.043478260869565216,373,0,0.0,6
374,0.043478260869565216,374,0,0.0046,12
375,0.043478260869565216,375,0,0.0,6
376,0.043478260869565216,376,0,0.0,6
377,0.043478260869565216,377,0,0.0,6
378,0.043478260869565216,378,0,0.0,6
379,0.043478260869565216,379,0,0.0023,10
380,0.043478260869565216,380,0,0.0,6
381,0.043478260869565216,381,0,0.0115,15
382,0.043478260869565216,382,0,0.0,6
383,0.043478260869565216,383,0,0.0,6
384,0.043478260869565216,384,0,0.0,6
385,0.043478260869565216,385,0,0.0,6
386,0.043478260869565216,386,0,0.0023,9
387,0.043478260869565216,387,0,0.0,6
388,0.043478260869565216,388,0,0.0,6
389,0.043478260869565216,389,0,0.0,6
390,0.043478260869565216,390,0,0.0,6
391,0.043478260869565216,391,0,0.0,6
392,0.043478260869565216,392,0,0.0,6
393,0.043478260869565216,393,0,0.0023,11
394,0.043478260869565216,394,0,0.0,6
395,0.043478260869565216,395,0,0.0,6
396,0.043478260869565216,396,0,0.0,6
397,0.043478260869565216,397,0,0.0,6
398,0.043478260869565216,398,0,0.0,6
399,0.043478260869565216,399,0,0.0,6
400,0.057971014492753624,400,0,0.0,6
401,0.057971014492753624,401,0,0.0,6
402,0.057971014492753624,402,0,0.0,6
403,0.057971014492753624,403,0,0.0,6
404,0.057971014492753624,404,0,0.0,6
405,0.057971014492753624,405,0,0.0,6
406,0.057971014492753624,406,0,0.0,6
407,0.057971014492753624,407,0,0.0,6
408,0.057971014492753624,408,0,0.0,6
409,0.057971014492753624,409,0,0.0,6
410,0.057971014492753624,410,0,0.001725,7
411,0.057971014492753624,411,0,0.0,6
412,0.057971014492753624,412,0,0.0,6
413,0.057971014492753624,413,0,0.0,6
414,0.057971014492753624,414,0,0.0,6
415,0.057971014492753624,415,0,0.0,6
416,0.057971014492753624,416,0,0.0,6
417,0.057971014492753624,417,0,0.0,6
418,0.057971014492753624,418,0,0.0,6
419,0.057971014492753624,419,0,0.0,6
420,0.057971014492753624,420,0,0.00345,10
421,0.057971014492753624,421,0,0.001725,7
422,0.057971014492753624,422,0,0.0,6
423,0.057971014492753624,423,0,0.00345,12
424,0.057971014492753624,424,0,0.0,6
425,0.057971014492753624,425,0,0.0,6
426,0.057971014492753624,426,0,0.0,6
427,0.057971014492753624,427,0,0.0,6
428,0.057971014492753624,428,0,0.0,6
429,0.057971014492753624,429,0,0.0,6
430,0.057971014492753624,430,0,0.0,6
431,0.057971014492753624,431,0,0.0,6
432,0.057971014492753624,432,0,0.001725,7
433,0.057971014492753624,433,0,0.0,6
434,0.057971014492753624,434,0,0.001725,7
435,0.057971014492753624,435,0,0.0,6
436,0.057971014492753624,436,0,0.0,6
437,0.057971014492753624,437,0,0.0,6
438,0.057971014492753624,438,0,0.00345,7
439,0.057971014492753624,439,0,0.001725,7
440,0.057971014492753624,440,0,0.0,6
441,0.057971014492753624,441,0,0.0,6
442,0.057971014492753624,442,0,0.0,6
443,0.057971014492753624,443,0,0.00345,12
444,0.057971014492753624,444,0,0.0,6
445,0.057971014492753624,445,0,0.001725,7
446,0.057971014492753624,446,0,0.001725,7
447,0.057971014492753624,447,0,0.0,6
448,0.057971014492753624,448,0,0.0,6
449,0.057971014492753624,449,0,0.0,6
450,0.057971014492753624,450,0,0.0,6
451,0.057971014492753624,451,0,0.0,6
452,0.057971014492753624,452,0,0.0,6
453,0.057971014492753624,453,0,0.0,6
454,0.057971014492753624,454,0,0.0,6
455,0.057971014492753624,455,0,0.0,6
456,0.057971014492753624,456,0,0.001725,7
457,0.057971014492753624,457,0,0.0,6
458,0.057971014492753624,458,0,0.0,6
459,0.057971014492753624,459,0,0.0,6
460,0.057971014492753624,460,0,0.001725,10
461,0.057971014492753624,461,0,0.001725,7
462,0.057971014492753624,462,0,0.0,6
463,0.057971014492753624,463,0,0.001725,9
464,0.057971014492753624,464,0,0.0,6
465,0.057971014492753624,465,0,0.0,6
466,0.057971014492753624,466,0,0.001725,8
467,0.057971014492753624,467,0,0.0,6
468,0.057971014492753624,468,0,0.001725,10
469,0.057971014492753624,469,0,0.001725,7
470,0.057971014492753624,470,0,0.0,6
471,0.057971014492753624,471,0,0.00345,7
472,0.057971014492753624,472,0,0.001725,11
473,0.057971014492753624,473,0,0.0,6
474,0.057971014492753624,474,0,0.00345,8
475,0.057971014492753624,475,0,0.0,6
476,0.057971014492753624,476,0,0.001725,8
477,0.057971014492753624,477,0,0.0,6
478,0.057971014492753624,478,0,0.0,6
479,0.057971014492753624,479,0,0.0,6
480,0.057971014492753624,480,0,0.0,6
481,0.057971014492753624,481,0,0.0,6
482,0.057971014492753624,482,0,0.0,6
483,0.057971014492753624,483,0,0.0,6
484,0.057971014492753624,484,0,0.0,6
485,0.057971014492753624,485,0,0.0,6
486,0.057971014492753624,486,0,0.0,6
487,0.057971014492753624,487,0,0.001725,7
488,0.057971014492753624,488,0,0.0,6
489,0.057971014492753624,489,0,0.0,6
490,0.057971014492753624,490,0,0.001725,8
491,0.057971014492753624,491,0,0.0,6
492,0.057971014492753624,492,0,0.0,6
493,0.057971014492753624,493,0,0.0,6
494,0.057971014492753624,494,0,0.0,6
495,0.057971014492753624,495,0,0.0,6
496,0.057971014492753624,496,0,0.0,6
497,0.057971014492753624,497,0,0.0,6
498,0.057971014492753624,498,0,0.0,6
499,0.057971014492753624,499,0,0.0,6
500,0.07246376811594203,500,0,0.0,6
501,0.07246376811594203,501,0,0.0,6
502,0.07246376811594203,502,0,0.0,6
503,0.07246376811594203,503,0,0.0,6
504,0.07246376811594203,504,0,0.0,6
505,0.07246376811594203,505,0,0.0,6
506,0.07246376811594203,506,0,0.0,6
507,0.07246376811594203,507,0,0.0,6
508,0.07246376811594203,508,0,0.0,6
509,0.07246376811594203,509,0,0.0,6
510,0.07246376811594203,510,0,0.00414,14
511,0.07246376811594203,511,0,0.00276,9
512,0.07246376811594203,512,0,0.00276,8
513,0.07246376811594203,513,0,0.0,6
514,0.07246376811594203,514,0,0.0,6
515,0.07246376811594203,515,0,0.00138,11
516,0.07246376811594203,516,0,0.00414,10
517,0.07246376811594203,517,0,0.0,6
518,0.07246376811594203,518,0,0.00138,8
519,0.07246376811594203,519,0,0.00138,11
520,0.07246376811594203,520,0,0.0,6
521,0.07246376811594203,521,0,0.0,6
522,0.07246376811594203,522,0,0.00276,11
523,0.07246376811594203,523,0,0.0,6
524,0.07246376811594203,524,0,0.0,6
525,0.07246376811594203,525,0,0.00276,9
526,0.07246376811594203,526,0,0.0,6
527,0.07246376811594203,527,0,0.00276,7
528,0.07246376811594203,528,0,0.00138,11
529,0.07246376811594203,529,0,0.0,6
530,0.07246376811594203,530,0,0.0,6
531,0.07246376811594203,531,0,0.0,6
532,0.07246376811594203,532,0,0.0,6
533,0.07246376811594203,533,0,0.0,6
534,0.07246376811594203,534,0,0.0,6
535,0.07246376811594203,535,0,0.0,6
536,0.07246376811594203,536,0,0.00138,10
537,0.07246376811594203,537,0,0.0,6
538,0.07246376811594203,538,0,0.0,6
539,0.07246376811594203,539,0,0.0,6
540,0.07246376811594203,540,0,0.0,6
541,0.07246376811594203,541,0,0.00276,8
542,0.07246376811594203,542,0,0.0,6
543,0.07246376811594203,543,0,0.00276,13
544,0.07246376811594203,544,0,0.0,6
545,0.07246376811594203,545,0,0.00414,12
546,0.07246376811594203,546,0,0.0,6
547,0.07246376811594203,547,0,0.0,6
548,0.07246376811594203,548,0,0.00138,9
549,0.07246376811594203,549,0,0.0,6
550,0.07246376811594203,550,0,0.0,6
551,0.07246376811594203,551,0,0.00138,8
552,0.07246376811594203,552,0,0.0,6
553,0.07246376811594203,553,0,0.00138,8
554,0.07246376811594203,554,0,0.0,6
555,0.07246376811594203,555,0,0.0,6
556,0.07246376811594203,556,0,0.00276,9
557,0.07246376811594203,557,0,0.00138,7
558,0.07246376811594203,558,0,0.00138,7
559,0.07246376811594203,559,0,0.00138,9
560,0.07246376811594203,560,0,0.00138,7
561,0.07246376811594203,561,0,0.0,6
562,0.07246376811594203,562,0,0.0,6
563,0.07246376811594203,563,0,0.0,6
564,0.07246376811594203,564,0,0.00138,7
565,0.07246376811594203,565,0,0.0,6
566,0.07246376811594203,566,0,0.0,6
567,0.07246376811594203,567,0,0.00138,8
568,0.07246376811594203,568,0,0.0,6
569,0.07246376811594203,569,0,0.0,6
570,0.07246376811594203,570,0,0.0,6
571,0.07246376811594203,571,0,0.0,6
572,0.07246376811594203,572,0,0.0,6
573,0.07246376811594203,573,0,0.0,6
574,0.07246376811594203,574,0,0.0,6
575,0.07246376811594203,575,0,0.0,6
576,0.07246376811594203,576,0,0.00138,7
577,0.07246376811594203,577,0,0.0,6
578,0.07246376811594203,578,0,0.0,6
579,0.07246376811594203,579,0,0.0,6
580,0.07246376811594203,580,0,0.0,6
581,0.07246376811594203,581,0,0.0,6
582,0.07246376811594203,582,0,0.0,6
583,0.07246376811594203,583,0,0.0,6
584,0.07246376811594203,584,0,0.00138,7
585,0.07246376811594203,585,0,0.0,6
586,0.07246376811594203,586,0,0.0,6
587,0.07246376811594203,587,0,0.00138,10
588,0.07246376811594203,588,0,0.0,6
589,0.07246376811594203,589,0,0.0,6
590,0.07246376811594203,590,0,0.0,6
591,0.07246376811594203,591,0,0.0,6
592,0.07246376811594203,592,0,0.00138,10
593,0.07246376811594203,593,0,0.0,6
594,0.07246376811594203,594,0,0.00138,12
595,0.07246376811594203,595,0,0.0,6
596,0.07246376811594203,596,0,0.00138,10
597,0.07246376811594203,597,0,0.00138,8
598,0.07246376811594203,598,0,0.00414,15
599,0.07246376811594203,599,0,0.0,6
600,0.08695652173913043,600,0,0.0,6
601,0.08695652173913043,601,0,0.0,6
602,0.08695652173913043,602,0,0.0,6
603,0.08695652173913043,603,0,0.0,6
604,0.08695652173913043,604,0,0.0,6
605,0.08695652173913043,605,0,0.0023,7
606,0.08695652173913043,606,0,0.0023,8
607,0.08695652173913043,607,0,0.0,6
608,0.08695652173913043,608,0,0.0,6
609,0.08695652173913043,609,0,0.0,6
610,0.08695652173913043,610,0,0.0,6
611,0.08695652173913043,611,0,0.00115,7
612,0.08695652173913043,612,0,0.00115,7
613,0.08695652173913043,613,0,0.0,6
614,0.08695652173913043,614,0,0.00115,8
615,0.08695652173913043,615,0,0.0,6
616,0.08695652173913043,616,0,0.0,6
617,0.08695652173913043,617,0,0.0,6
618,0.08695652173913043,618,0,0.0023,14
619,0.08695652173913043,619,0,0.0,6
620,0.08695652173913043,620,0,0.0,6
621,0.08695652173913043,621,0,0.0,6
622,0.08695652173913043,622,0,0.00115,7
623,0.08695652173913043,623,0,0.0023,12
624,0.08695652173913043,624,0,0.0,6
625,0.08695652173913043,625,0,0.00345,11
626,0.08695652173913043,626,0,0.0023,9
627,0.08695652173913043,627,0,0.0,6
628,0.08695652173913043,628,0,0.00345,11
629,0.08695652173913043,629,0,0.00115,10
630,0.08695652173913043,630,0,0.0023,9
631,0.08695652173913043,631,0,0.00345,12
632,0.08695652173913043,632,0,0.0,6
633,0.08695652173913043,633,0,0.0,6
634,0.08695652173913043,634,0,0.0,6
635,0.08695652173913043,635,0,0.0,6
636,0.08695652173913043,636,0,0.0,6
637,0.08695652173913043,637,0,0.00115,11
638,0.08695652173913043,638,0,0.00115,8
639,0.08695652173913043,639,0,0.0,6
640,0.08695652173913043,640,0,0.00345,9
641,0.08695652173913043,641,0,0.0,6
642,0.08695652173913043,642,0,0.00115,7
643,0.08695652173913043,643,0,0.00115,8
644,0.08695652173913043,644,0,0.0,6
645,0.08695652173913043,645,0,0.0,6
646,0.08695652173913043,646,0,0.0,6
647,0.08695652173913043,647,0,0.0,6
648,0.08695652173913043,648,0,0.0,6
649,0.08695652173913043,649,0,0.0,6
650,0.08695652173913043,650,0,0.0,6
651,0.08695652173913043,651,0,0.00345,11
652,0.08695652173913043,652,0,0.0,6
653,0.08695652173913043,653,0,0.0,6
654,0.08695652173913043,654,0,0.0,6
655,0.08695652173913043,655,0,0.0,6
656,0.08695652173913043,656,0,0.0023,11
657,0.08695652173913043,657,0,0.0,6
658,0.08695652173913043,658,0,0.00115,8
659,0.08695652173913043,659,0,0.0,6
660,0.08695652173913043,660,0,0.0,6
661,0.08695652173913043,661,0,0.0,6
662,0.08695652173913043,662,0,0.00115,8
663,0.08695652173913043,663,0,0.0,6
664,0.08695652173913043,664,0,0.00115,7
665,0.08695652173913043,665,0,0.00115,11
666,0.08695652173913043,666,0,0.0,6
667,0.08695652173913043,667,0,0.0,6
668,0.08695652173913043,668,0,0.0,6
669,0.08695652173913043,669,0,0.0,6
670,0.08695652173913043,670,0,0.0,6
671,0.08695652173913043,671,0,0.0,6
672,0.08695652173913043,672,0,0.0023,9
673,0.08695652173913043,673,0,0.00115,9
674,0.08695652173913043,674,0,0.0,6
675,0.08695652173913043,675,0,0.0,6
676,0.08695652173913043,676,0,0.00115,8
677,0.08695652173913043,677,0,0.0,6
678,0.08695652173913043,678,0,0.0,6
679,0.08695652173913043,679,0,0.00115,8
680,0.08695652173913043,680,0,0.00115,10
681,0.08695652173913043,681,0,0.0,6
