,truck_strategy,Run,Extinguished,On Fire,Step
0,1.0,0,12,11,5
1,1.0,1,16,15,5
2,1.0,2,13,12,5
3,1.0,3,16,15,6
4,1.0,4,12,11,4
5,1.0,5,10,9,4
6,1.0,6,13,12,5
7,1.0,7,8,7,4
8,1.0,8,10,9,4
9,1.0,9,11,10,4
10,1.0,10,10,9,5
11,1.0,11,9,8,4
12,1.0,12,10,9,4
13,1.0,13,12,11,5
14,1.0,14,14,13,5
15,1.0,15,9,8,4
16,1.0,16,12,11,5
17,1.0,17,9,8,5
18,1.0,18,13,12,5
19,1.0,19,11,10,4
