,wind_strength,Run,Extinguished,On Fire,Step
0,0.0,0,295,307,24
1,0.0,1,200,205,18
2,0.0,2,150,155,13
3,0.0,3,127,131,12
4,0.0,4,138,143,13
5,7.5,5,12,11,4
6,7.5,6,11,10,4
7,7.5,7,13,12,5
8,7.5,8,12,11,4
9,7.5,9,15,14,5
10,15.0,10,8,7,4
11,15.0,11,8,7,4
12,15.0,12,9,8,4
13,15.0,13,8,7,4
14,15.0,14,8,7,4
15,22.5,15,2,1,2
16,22.5,16,2,1,2
17,22.5,17,4,3,3
18,22.5,18,4,3,3
19,22.5,19,4,3,3
20,30.0,20,2,1,2
21,30.0,21,2,1,2
22,30.0,22,2,1,2
23,30.0,23,2,1,2
24,30.0,24,3,2,3
